0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,23.4,0,124,5,0,2/9,24.80,28.40,5.24
India,28.0,0,182,3,0,2/14,60.67,56.00,6.50
Kenya,8.0,0,35,2,0,2/35,17.50,24.00,4.38
New Zealand,54.0,1,254,7,0,3/54,36.29,46.29,4.70
Pakistan,43.0,1,195,7,0,3/36,27.86,36.86,4.53
South Africa,59.3,0,339,2,0,1/29,169.50,178.50,5.70
Sri Lanka,26.3,0,124,3,0,1/9,41.33,53.00,4.68
West Indies,59.0,1,266,5,0,2/31,53.20,70.80,4.51
Zimbabwe,26.0,1,136,2,0,1/25,68.00,78.00,5.23
Overall (9),327.4,4,1655,36,0,3/36,45.97,54.61,5.05
