0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,2,2,0,0,0,0,5,7,3.50,43.75,1,0
Bangladesh,42,42,1,3,10,2,144,1595,38.90,73.20,14,0
England and Wales,5,5,0,0,1,0,76,119,23.80,62.63,0,0
Ireland,2,2,0,0,0,0,5,10,5.00,58.82,0,0
New Zealand,7,7,0,1,1,0,101,264,37.71,71.16,0,0
Scotland,1,1,0,0,1,0,52,52,52.00,104.00,0,0
South Africa,5,5,0,0,1,0,68,115,23.00,65.71,2,0
Sri Lanka,3,3,0,0,1,0,66,106,35.33,68.83,0,0
United Arab Emirates,3,3,1,0,1,0,72*,83,41.50,74.77,0,0
West Indies,3,3,0,0,0,0,9,11,3.67,37.93,1,0
Zimbabwe,5,5,0,0,0,0,28,72,14.40,54.96,3,0
,,,,,,,,,,,,
