0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,11.0,0,80,1,0,1/50,80.00,66.00,7.27
Second,16.3,0,83,3,0,2/20,27.67,33.00,5.03
Overall,27.3,0,163,4,0,2/20,40.75,41.25,5.93
