0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
5,1,0,0,0,0,12,12,12.00,52.17,0,0
6,11,1,0,2,1,63*,287,28.70,76.13,6,0
7,6,1,0,1,0,76*,155,31.00,83.78,2,0
Overall,18,2,0,3,1,76*,454,28.38,77.61,8,0
