0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Cambusdoon New Ground,17.0,4,73,6,0,3/32,12.17,17.00,4.29
Civil Service Cricket Club,19.0,1,110,4,0,3/63,27.50,28.50,5.79
Gymkhana Club Ground,14.0,1,78,0,0,0/32,,,5.57
Jaffrey Sports Club Ground,10.0,1,40,0,0,0/40,,,4.00
Kensington Oval,13.0,1,54,2,0,2/27,27.00,39.00,4.15
National Cricket Stadium (Grenada),3.0,0,29,1,0,1/29,29.00,18.00,9.67
Providence Stadium,22.0,1,110,2,0,2/41,55.00,66.00,5.00
Queen's Park Oval,9.0,1,33,1,0,1/33,33.00,54.00,3.67
Ruaraka Sports Club Ground,7.0,1,60,1,0,1/60,60.00,42.00,8.57
Sabina Park,19.0,1,65,1,0,1/31,65.00,114.00,3.42
Shere Bangla National Stadium,24.0,0,145,7,0,3/43,20.71,20.57,6.04
Overall (11),157.0,12,797,25,0,3/32,31.88,37.68,5.08
