0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,23/01/1985,India,Vidarbha Cricket Association Ground,70,70,70.00,,0,,,0,,,,24 years 264 days
2.0,26/02/1985,India,Sydney Cricket Ground,48,118,59.00,,0,,,0,,,,24 years 298 days
3.0,02/03/1985,Pakistan,Melbourne Cricket Ground,3,121,40.33,,0,,2,2,,,,24 years 302 days
4.0,24/03/1985,Australia,Sharjah Cricket Stadium,0,121,30.25,,0,,2,4,,,,24 years 324 days
5.0,26/03/1985,Pakistan,Sharjah Cricket Stadium,11,132,26.40,,0,,,4,,,,24 years 326 days
6.0,09/03/1988,New Zealand,Carisbrook,6,138,23.00,,0,,1,5,,,,27 years 309 days
7.0,12/03/1988,New Zealand,AMI Stadium,17,155,22.14,,0,,,5,,,,27 years 312 days
8.0,19/03/1988,New Zealand,Eden Park,19,174,21.75,,0,,,5,,,,27 years 319 days
