0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,10.0,0,36,0,0,0/36,,,3.60
Arun Jaitley Stadium,9.0,0,55,2,0,2/55,27.50,27.00,6.11
Bangabandhu National Stadium,27.0,0,100,6,1,5/21,16.67,27.00,3.70
Barabati Stadium,9.0,0,23,1,0,1/23,23.00,54.00,2.56
Bourda,8.0,0,55,0,0,0/55,,,6.88
Captain Roop Singh Stadium,9.0,1,36,2,0,2/36,18.00,27.00,4.00
Eden Gardens,7.0,1,31,2,0,2/31,15.50,21.00,4.43
Green Park,10.0,0,27,0,0,0/27,,,2.70
Indira Priyadarshini Stadium,10.0,0,45,0,0,0/45,,,4.50
Kensington Oval,10.0,0,46,0,0,0/46,,,4.60
M Chinnaswamy Stadium,10.0,0,49,0,0,0/49,,,4.90
MA Aziz Stadium,9.0,2,20,3,0,3/20,6.67,18.00,2.22
Madhavrao Scindia Cricket Ground,10.0,1,55,1,0,1/55,55.00,60.00,5.50
Nahar Singh Stadium,10.0,0,37,0,0,0/37,,,3.70
Nehru Stadium (Guwahati),5.0,0,36,0,0,0/36,,,7.20
Nehru Stadium (Indore),9.0,0,27,0,0,0/27,,,3.00
Nehru Stadium (Margao),8.5,3,34,1,0,1/34,34.00,53.00,3.85
Nehru Stadium (Pune),8.0,1,38,2,0,2/38,19.00,24.00,4.75
Sardar Patel Stadium,20.0,3,68,3,0,2/37,22.67,40.00,3.40
Sharjah Cricket Stadium,68.0,3,300,8,0,2/27,37.50,51.00,4.41
Vidarbha Cricket Association Ground,18.0,0,69,0,0,0/26,,,3.83
Wankhede Stadium,10.0,2,29,0,0,0/29,,,2.90
Overall (22),294.5,17,1216,31,1,5/21,39.23,57.06,4.12
