0,1,2,3,4,5,6,7,8,9,10,11
Innings No,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
First,10,2,0,1,2,51,110,13.75,99.10,15,2
Second,5,0,0,0,0,40,106,21.20,67.95,4,3
Overall,15,2,0,1,2,51,216,16.62,80.90,19,5
