0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,17.0,1,74,4,0,2/30,18.50,25.50,4.35
Australia,72.3,3,399,13,0,3/30,30.69,33.46,5.50
Bangladesh,135.1,12,679,29,2,5/17,23.41,27.97,5.02
Canada,7.0,1,20,1,0,1/20,20.00,42.00,2.86
England,98.4,3,605,17,2,6/42,35.59,34.82,6.13
Hong Kong,6.0,1,19,0,0,0/19,,,3.17
India,142.1,6,849,19,1,4/57,44.68,44.89,5.97
Ireland,29.0,2,134,4,0,3/23,33.50,43.50,4.62
Kenya,6.1,0,35,3,0,2/12,11.67,12.33,5.68
New Zealand,107.1,6,540,17,0,3/32,31.76,37.82,5.04
Scotland,7.0,2,19,2,0,2/19,9.50,21.00,2.71
South Africa,74.2,4,461,8,0,3/36,57.63,55.75,6.20
Sri Lanka,201.1,13,991,37,1,4/58,26.78,32.62,4.93
West Indies,79.4,11,333,18,0,3/28,18.50,26.56,4.18
Zimbabwe,27.4,4,95,7,0,3/36,13.57,23.71,3.43
Overall (15),1010.4,69,5253,179,6,6/42,29.35,33.88,5.20
