0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,36.1,3,167,6,1,4/32,27.83,36.17,4.62
Bangladesh,23.0,4,72,6,1,4/12,12.00,23.00,3.13
England,53.3,4,223,10,0,3/22,22.30,32.10,4.17
India,50.1,0,303,5,0,2/46,60.60,60.20,6.04
Ireland,8.0,0,32,3,0,3/32,10.67,16.00,4.00
Netherlands,14.0,0,89,6,1,4/67,14.83,14.00,6.36
New Zealand,88.4,2,398,9,0,2/34,44.22,59.11,4.49
Pakistan,121.5,2,639,17,0,3/42,37.59,43.00,5.24
Sri Lanka,87.0,0,449,9,0,2/5,49.89,58.00,5.16
West Indies,39.0,0,203,2,0,1/22,101.50,117.00,5.21
Zimbabwe,25.0,0,105,2,0,2/27,52.50,75.00,4.20
Overall (11),546.2,15,2680,75,3,4/12,35.73,43.71,4.91
