0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,22.0,0,120,3,0,2/34,40.00,44.00,5.45
Canada,3.0,0,18,0,0,0/18,,,6.00
England,71.0,0,369,15,0,3/33,24.60,28.40,5.20
India,7.0,0,59,0,0,,,,8.43
Kenya,6.0,0,36,0,0,0/36,,,6.00
New Zealand,11.0,0,50,2,0,1/6,25.00,33.00,4.55
Pakistan,2.0,0,7,0,0,,,,3.50
South Africa,19.0,1,102,3,0,1/9,34.00,38.00,5.37
Sri Lanka,18.0,0,84,0,0,,,,4.67
West Indies,9.5,0,78,2,0,2/78,39.00,29.50,7.93
Zimbabwe,9.3,0,40,3,0,3/16,13.33,19.00,4.21
Overall (11),178.2,1,963,28,0,3/16,34.39,38.21,5.40
