0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,5,5,1,0,1,0,65,127,31.75,87.59,2,0
Bellerive Oval,3,2,1,1,0,1,102*,102,102.00,105.15,2,0
Brisbane Cricket Ground,5,4,1,0,0,1,46,88,29.33,89.80,4,0
Manuka Oval,3,3,1,0,3,0,73*,196,98.00,122.50,3,0
Melbourne Cricket Ground,11,10,1,1,2,1,104,353,39.22,81.34,8,0
Optus Stadium,1,1,0,0,0,0,12,12,12.00,52.17,0,0
Sydney Cricket Ground,12,11,0,2,2,1,164,626,56.91,91.25,6,0
WACA Ground,6,6,1,2,1,0,149,421,84.20,99.53,3,0
,,,,,,,,,,,,
