0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,19.0,0,81,2,0,2/28,40.50,57.00,4.26
Arun Jaitley Stadium,9.0,0,48,2,0,2/48,24.00,27.00,5.33
Bellerive Oval,12.0,0,65,1,0,1/25,65.00,72.00,5.42
Brisbane Cricket Ground,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Diamond Oval,10.0,0,40,0,0,0/40,,,4.00
Dubai International Cricket Stadium,27.0,0,133,2,0,1/42,66.50,81.00,4.93
Eden Gardens,13.0,0,53,2,0,1/21,26.50,39.00,4.08
Eden Park,7.0,0,28,1,0,1/28,28.00,42.00,4.00
Etihad Stadium,14.0,0,59,1,0,1/12,59.00,84.00,4.21
Gaddafi Stadium,22.3,0,114,0,0,0/25,,,5.07
Headingley,7.0,0,33,1,0,1/33,33.00,42.00,4.71
Iqbal Stadium,10.0,0,50,0,0,0/50,,,5.00
Kennington Oval,9.0,0,35,2,0,2/35,17.50,27.00,3.89
Kingsmead,46.0,1,181,3,0,1/21,60.33,92.00,3.93
Lord's,3.0,0,25,1,0,1/25,25.00,18.00,8.33
M Chinnaswamy Stadium,8.0,1,47,0,0,0/47,,,5.88
MA Chidambaram Stadium,20.0,2,100,0,0,0/49,,,5.00
Mangaung Oval,20.0,2,60,6,1,4/19,10.00,20.00,3.00
Melbourne Cricket Ground,10.0,0,50,2,0,2/50,25.00,30.00,5.00
Multan Cricket Stadium,8.0,0,41,2,0,2/41,20.50,24.00,5.13
Newlands,35.2,3,182,3,0,1/45,60.67,70.67,5.15
Queen's Park Oval,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Rajiv Gandhi International Stadium,6.0,0,31,1,0,1/31,31.00,36.00,5.17
Sardar Patel Stadium,10.0,0,80,2,0,2/80,40.00,30.00,8.00
Sawai Mansingh Stadium,6.0,0,40,0,0,0/40,,,6.67
Senwes Park,7.0,0,30,0,0,0/30,,,4.29
Sheikh Zayed Stadium,18.0,0,81,3,0,2/40,27.00,36.00,4.50
Shere Bangla National Stadium,33.5,1,133,5,0,3/34,26.60,40.60,3.93
Sir Vivian Richards Stadium,20.0,0,105,3,0,2/47,35.00,40.00,5.25
St George's Park,49.3,0,202,7,0,2/22,28.86,42.43,4.08
SuperSport Park,49.0,1,250,5,0,2/56,50.00,58.80,5.10
Sydney Cricket Ground,20.0,0,84,4,0,3/32,21.00,30.00,4.20
Vidarbha Cricket Association Stadium,9.0,0,39,0,0,0/39,,,4.33
WACA Ground,10.0,0,38,1,0,1/38,38.00,60.00,3.80
Wanderers Stadium,10.0,0,35,1,0,1/35,35.00,60.00,3.50
Wankhede Stadium,6.0,0,24,0,0,0/24,,,4.00
Willowmoore Park,27.0,2,100,5,0,3/27,20.00,32.40,3.70
Windsor Park,16.0,0,79,0,0,0/29,,,4.94
Zahur Ahmed Chowdhury Stadium,10.0,0,43,1,0,1/43,43.00,60.00,4.30
Overall (39),637.1,13,2916,72,1,4/19,40.50,53.10,4.58
