0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,0,58,0,0,0/58,,,7.25
Arun Jaitley Stadium,10.0,0,41,0,0,0/41,,,4.10
Brisbane Cricket Ground,11.0,1,61,1,0,1/13,61.00,66.00,5.55
Melbourne Cricket Ground,17.0,1,107,2,0,1/51,53.50,51.00,6.29
Punjab Cricket Association IS Bindra Stadium,5.0,2,15,0,0,0/15,,,3.00
Reliance Stadium,9.0,0,55,1,0,1/55,55.00,54.00,6.11
SuperSport Park,25.0,1,109,4,0,3/55,27.25,37.50,4.36
Sydney Cricket Ground,23.1,2,102,2,0,1/23,51.00,69.50,4.40
Trent Bridge,18.0,2,72,2,0,1/22,36.00,54.00,4.00
Vidarbha Cricket Association Stadium,10.0,0,55,1,0,1/55,55.00,60.00,5.50
WACA Ground,6.0,0,31,2,0,2/31,15.50,18.00,5.17
Wanderers Stadium,8.0,1,37,2,0,2/37,18.50,24.00,4.63
Overall (12),150.1,10,743,17,0,3/55,43.71,53.00,4.95
