0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Barabati Stadium,1,1,0,0,0,0,5,5,5.00,100.00,0,0
Dubai International Cricket Stadium,1,1,0,0,1,0,60,60,60.00,90.91,0,0
Eden Gardens,1,1,0,0,0,0,11,11,11.00,100.00,1,0
Edgbaston,2,2,0,0,1,1,77,77,38.50,76.24,0,0
Harare Sports Club,3,3,2,1,1,0,100*,196,196.00,83.40,3,0
Headingley,1,1,0,1,0,0,111,111,111.00,94.07,0,0
Kennington Oval,1,1,1,0,0,0,11*,11,,366.67,0,0
Lord's,1,1,0,0,0,1,0,0,0.00,,0,0
Maharashtra Cricket Association Stadium,1,1,0,0,0,0,8,8,8.00,44.44,0,0
Old Trafford,3,3,0,0,1,0,57,106,35.33,71.14,1,0
Pallekele International Cricket Stadium,2,2,0,0,0,0,17,21,10.50,70.00,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,0,26,26,26.00,83.87,1,0
R Premadasa Stadium,1,1,0,0,0,0,7,7,7.00,87.50,0,0
Rangiri Dambulla International Stadium,1,0,0,0,0,0,0,0,,,1,0
The Rose Bowl,2,2,0,0,0,0,30,56,28.00,58.95,0,0
Trent Bridge,1,1,1,0,0,0,9*,9,,50.00,1,0
Overall (16),23,22,4,2,4,2,111,704,39.11,79.10,8,0
