0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,2,2,0,0,1,0,60,90,45.00,75.63,0,0
Australia,2,2,1,0,0,0,26,37,37.00,108.82,1,0
Bangladesh,1,1,0,0,1,0,77,77,77.00,83.70,0,0
England,6,6,1,0,0,2,11,33,6.60,52.38,2,0
New Zealand,1,1,0,0,0,0,1,1,1.00,14.29,0,0
Pakistan,1,1,0,0,1,0,57,57,57.00,73.08,0,0
South Africa,1,1,0,0,0,0,26,26,26.00,61.90,0,0
Sri Lanka,5,4,0,1,0,0,111,139,34.75,89.10,1,0
West Indies,1,1,0,0,0,0,48,48,48.00,75.00,1,0
Zimbabwe,3,3,2,1,1,0,100*,196,196.00,83.40,3,0
Overall (10),23,22,4,2,4,2,111,704,39.11,79.10,8,0
