0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,111.0,6,542,12,0,3/57,45.17,55.50,4.88
Second,181.0,10,752,25,1,4/52,30.08,43.44,4.15
Overall,292.0,16,1294,37,1,4/52,34.97,47.35,4.43
