0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,20.0,2,99,0,0,0/30,,,4.95
England,5.0,0,31,1,0,1/31,31.00,30.00,6.20
India,17.0,0,104,0,0,,,,6.12
South Africa,5.0,0,33,1,0,1/33,33.00,30.00,6.60
Sri Lanka,12.0,0,65,2,0,1/28,32.50,36.00,5.42
Zimbabwe,10.0,0,41,0,0,0/41,,,4.10
Overall (6),69.0,2,373,4,0,1/28,93.25,103.50,5.41
