0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,07/04/2001,Zimbabwe,Harare Sports Club,A D R Campbell (b),10.0,1/31,,60.00,3.10,1,31.00
2.0,08/04/2001,Zimbabwe,Harare Sports Club,A Flower (c Javed Omar),10.0,3/48,,30.00,3.95,2,19.75
,,,,H H Streak (c Mehrab Hossain),,,,,,3,
,,,,G J Whittall (c Manjural Islam),,,,,,4,
3.0,11/04/2001,Zimbabwe,Queens Sports Club,,10.0,0/77,,45.00,5.20,,39.00
4.0,23/11/2001,Zimbabwe,MA Aziz Stadium,,7.0,0/39,,55.50,5.27,,48.75
5.0,26/11/2001,Zimbabwe,Bangabandhu National Stadium,,10.0,0/37,,70.50,4.94,,58.00
6.0,22/01/2002,Pakistan,MA Aziz Stadium,Rashid Latif (b),9.5,3/40,,48.71,4.79,5,38.86
,,,,Shoaib Akhtar (c †Khaled Mashud),,,,,,6,
,,,,Shahid Afridi (c †Khaled Mashud),,,,,,7,
7.0,24/01/2002,Pakistan,Bangabandhu National Stadium,Shahid Afridi (c †Khaled Mashud),10.0,2/59,,44.56,4.95,8,36.78
,,,,Naved Latif (c Manjural Islam),,,,,,9,
8.0,25/01/2002,Pakistan,Bangabandhu National Stadium,,6.3,0/40,,48.89,5.06,,41.22
9.0,09/02/2007,Zimbabwe,Harare Sports Club,V Sibanda (c Habibul Bashar),9.5,1/53,,49.90,5.10,10,42.40
