0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,07/11/2003,England,MA Aziz Stadium,run out,18,60,30.00,,18,18.00,30.00
2,10/11/2003,England,Bangabandhu National Stadium,run out,8,25,32.00,,26,13.00,30.59
3,12/11/2003,England,Bangabandhu National Stadium,not out,20*,21,95.24,,46,23.00,43.40
4,14/03/2004,Zimbabwe,Harare Sports Club,c S Matsikenyeri b G W Flower,63,98,64.29,,109,36.33,53.43
5,15/05/2004,West Indies,Arnos Vale Ground,lbw b F H Edwards,1,3,33.33,,110,27.50,53.14
6,16/05/2004,West Indies,Arnos Vale Ground,not out,33*,43,76.74,,143,35.75,57.20
7,19/05/2004,West Indies,National Cricket Stadium (Grenada),not out,6*,8,75.00,,149,37.25,57.75
8,21/07/2004,India,Sinhalese Sports Club Ground,b S R Tendulkar,21,56,37.50,,170,34.00,54.14
9,23/07/2004,Sri Lanka,R Premadasa Stadium,st K C Sangakkara b M Muralitharan,43,84,51.19,,213,35.50,53.52
10,29/07/2004,Pakistan,R Premadasa Stadium,c †Moin Khan b Shabbir Ahmed,0,4,0.00,,213,30.43,52.99
11,12/09/2004,South Africa,Edgbaston,b N Boje,1,11,9.09,,214,26.75,51.82
12,02/11/2004,New Zealand,MA Aziz Stadium,c S B Styris b D L Vettori,13,47,27.66,,227,25.22,49.35
13,05/11/2004,New Zealand,Bangabandhu National Stadium,lbw b S B Styris,12,37,32.43,,239,23.90,48.09
14,07/11/2004,New Zealand,Bangabandhu National Stadium,not out,8*,27,29.63,,247,24.70,47.14
15,24/01/2005,Zimbabwe,MA Aziz Stadium,c H Masakadza b B G Rogers,16,23,69.57,,263,23.91,48.08
16,26/01/2005,Zimbabwe,MA Aziz Stadium,c & b P Utseya,6,18,33.33,,269,22.42,47.61
17,29/01/2005,Zimbabwe,Bangabandhu National Stadium,not out,15*,7,214.29,,284,23.67,49.65
18,31/01/2005,Zimbabwe,Bangabandhu National Stadium,did not bat,-,-,-,,284,23.67,49.65
19,25/06/2005,Australia,Old Trafford,st A C Gilchrist b G B Hogg,2,5,40.00,,286,22.00,49.57
20,26/06/2005,England,Headingley,did not bat,-,-,-,,286,22.00,49.57
21,31/08/2005,Sri Lanka,Sinhalese Sports Club Ground,c D P M D Jayawardene b M F Maharoof,5,8,62.50,,291,20.79,49.74
22,02/09/2005,Sri Lanka,R Premadasa Stadium,did not bat,-,-,-,,291,20.79,49.74
23,04/09/2005,Sri Lanka,R Premadasa Stadium,c W U Tharanga b U D U Chandana,17,51,33.33,,308,20.53,48.43
24,25/02/2006,Sri Lanka,Zahur Ahmed Chowdhury Stadium,lbw b K S Lokuarachchi,23,32,71.88,,331,20.69,49.55
25,25/03/2006,Kenya,Khan Shaheb Osman Ali Stadium,did not bat,-,-,-,,331,20.69,49.55
No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,No. of Innings Played = 21,,
