0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,39.4,4,200,12,2,4/39,16.67,19.83,5.04
Ireland,49.3,3,299,8,0,3/25,37.38,37.13,6.04
Kenya,10.0,1,26,4,1,4/26,6.50,15.00,2.60
Netherlands,14.0,0,75,1,0,1/41,75.00,84.00,5.36
New Zealand,7.0,0,40,0,0,0/40,,,5.71
Pakistan,3.3,0,10,0,0,0/10,,,2.86
Scotland,46.0,2,226,9,1,5/68,25.11,30.67,4.91
Sri Lanka,8.0,0,62,0,0,0/62,,,7.75
West Indies,10.0,2,47,0,0,0/47,,,4.70
Zimbabwe,10.0,0,44,2,0,2/44,22.00,30.00,4.40
Overall (10),197.4,12,1029,36,4,5/68,28.58,32.94,5.21
