0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,58.0,3,279,12,1,4/45,23.25,29.00,4.81
AMI Stadium,9.0,0,64,0,0,0/64,,,7.11
Arnos Vale Ground,7.0,0,42,1,0,1/42,42.00,42.00,6.00
Arun Jaitley Stadium,9.2,2,43,1,0,1/43,43.00,56.00,4.61
Bellerive Oval,21.0,1,88,5,0,2/27,17.60,25.20,4.19
Brisbane Cricket Ground,62.0,4,297,7,0,3/11,42.43,53.14,4.79
Dubai International Cricket Stadium,10.0,0,40,3,0,3/40,13.33,20.00,4.00
Eden Park,23.1,2,159,6,1,4/51,26.50,23.17,6.86
Edgbaston,17.0,0,82,1,0,1/20,82.00,102.00,4.82
Grange Cricket Club,16.5,4,64,5,1,4/36,12.80,20.20,3.80
Harare Sports Club,34.5,3,152,4,0,2/30,38.00,52.25,4.36
JSCA International Stadium Complex,2.1,0,10,0,0,0/10,,,4.62
Kennington Oval,24.0,0,115,6,0,3/24,19.17,24.00,4.79
Khan Shaheb Osman Ali Stadium,14.0,1,48,2,0,2/24,24.00,42.00,3.43
Kingsmead,17.0,0,61,4,0,2/24,15.25,25.50,3.59
Kinrara Academy Oval,12.0,0,76,6,1,4/11,12.67,12.00,6.33
Lord's,17.3,1,92,3,0,2/50,30.67,35.00,5.26
M Chinnaswamy Stadium,19.0,1,84,2,0,1/1,42.00,57.00,4.42
Maharashtra Cricket Association Stadium,10.0,0,38,1,0,1/38,38.00,60.00,3.80
Mahinda Rajapaksha International Cricket Stadium,18.0,1,79,4,0,2/34,19.75,27.00,4.39
Manuka Oval,9.0,1,59,1,0,1/59,59.00,54.00,6.56
Marrara Cricket Ground,16.1,1,63,6,0,3/17,10.50,16.17,3.90
McLean Park,10.0,1,46,1,0,1/46,46.00,60.00,4.60
Melbourne Cricket Ground,114.4,8,531,20,0,3/30,26.55,34.40,4.63
National Cricket Stadium (Grenada),12.0,1,55,2,0,1/14,27.50,36.00,4.58
Nehru Stadium (Guwahati),9.0,1,39,3,0,3/39,13.00,18.00,4.33
Nehru Stadium (Kochi),9.0,1,46,1,0,1/46,46.00,54.00,5.11
Newlands,10.0,2,34,4,1,4/34,8.50,15.00,3.40
Old Trafford,10.0,2,36,2,0,2/36,18.00,30.00,3.60
Pallekele International Cricket Stadium,10.0,1,31,6,1,6/31,5.17,10.00,3.10
Punjab Cricket Association IS Bindra Stadium,34.0,1,191,6,1,4/46,31.83,34.00,5.62
R Premadasa Stadium,31.0,1,131,2,0,1/40,65.50,93.00,4.23
Rajiv Gandhi International Stadium,10.0,0,51,2,0,2/51,25.50,30.00,5.10
Reliance Stadium,20.0,0,85,7,1,5/26,12.14,17.14,4.25
Riverside Ground,5.0,0,29,0,0,0/29,,,5.80
Sardar Patel Stadium,17.2,2,60,4,1,4/19,15.00,26.00,3.46
Sawai Mansingh Stadium,19.0,1,108,3,0,3/40,36.00,38.00,5.68
Sector 16 Stadium,8.0,0,51,0,0,0/51,,,6.38
Seddon Park,19.2,1,122,6,0,3/41,20.33,19.33,6.31
Sharjah Cricket Stadium,34.0,2,134,8,0,3/24,16.75,25.50,3.94
Sheikh Zayed Stadium,9.0,0,51,1,0,1/51,51.00,54.00,5.67
Shere Bangla National Stadium,27.0,0,144,7,0,3/54,20.57,23.14,5.33
Sophia Gardens,9.3,0,64,0,0,0/64,,,6.74
St George's Park,20.0,0,115,2,0,2/59,57.50,60.00,5.75
SuperSport Park,48.0,2,236,9,0,3/20,26.22,32.00,4.92
Sydney Cricket Ground,76.0,6,420,11,0,3/36,38.18,41.45,5.53
The Rose Bowl,20.0,2,60,4,0,2/21,15.00,30.00,3.00
Trent Bridge,10.0,0,80,2,0,2/80,40.00,30.00,8.00
Vidarbha Cricket Association Ground,9.0,1,39,2,0,2/39,19.50,27.00,4.33
Vidarbha Cricket Association Stadium,29.1,3,180,9,1,4/33,20.00,19.44,6.17
WACA Ground,109.3,9,492,21,1,4/22,23.43,31.29,4.49
Wanderers Stadium,18.5,0,102,3,0,3/58,34.00,37.67,5.42
Wankhede Stadium,10.0,0,46,3,0,3/46,15.33,20.00,4.60
Warner Park,17.5,1,69,5,1,5/29,13.80,21.40,3.87
Westpac Stadium,18.0,0,91,2,0,2/42,45.50,54.00,5.06
Zahur Ahmed Chowdhury Stadium,7.0,0,34,1,0,1/34,34.00,42.00,4.86
Overall (56),1248.1,74,6038,239,12,6/31,25.26,31.33,4.84
