0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
AMI Stadium,1,1,0,0,0,0,8,8,8.00,42.11,0,0
Barabati Stadium,1,1,0,0,0,0,9,9,9.00,31.03,0,0
Carisbrook,1,1,0,0,0,0,4,4,4.00,133.33,0,0
Indira Priyadarshini Stadium,1,1,0,0,0,0,10,10,10.00,50.00,0,0
Moti Bagh Stadium,1,1,0,0,0,0,1,1,1.00,25.00,0,0
Nehru Stadium (Indore),1,1,0,0,1,0,53,53,53.00,68.83,0,0
Seddon Park,1,1,0,0,0,0,3,3,3.00,27.27,0,0
Overall (7),7,7,0,0,1,0,53,88,12.57,53.99,0,0
