0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,4,0,0,0,1,39,96,24.00,71.11,3,0
Barabati Stadium,1,1,0,1,0,0,102,102,102.00,125.93,0,0
Bay Oval,1,1,0,0,1,0,62,62,62.00,98.41,0,0
Bellerive Oval,2,2,0,0,0,1,21,21,10.50,65.63,0,0
Brisbane Cricket Ground,4,3,0,1,0,0,106,129,43.00,99.23,1,0
Cambusdoon New Ground,1,1,0,0,1,0,99,99,99.00,73.88,0,0
Castle Avenue,2,2,1,0,1,0,59,96,96.00,80.00,0,0
Civil Service Cricket Club,2,2,0,0,1,0,51,61,30.50,41.50,0,0
County Ground (Bristol),6,5,2,0,0,1,17*,30,10.00,85.71,1,0
Darren Sammy National Cricket Stadium,1,1,0,0,0,0,18,18,18.00,81.82,0,0
Dubai International Cricket Stadium,3,3,1,0,0,0,24*,53,26.50,86.89,1,0
Eden Gardens,1,1,0,0,0,0,43,43,43.00,97.73,0,0
Eden Park,1,1,0,0,0,0,39,39,39.00,162.50,0,0
Edgbaston,12,11,3,0,2,0,87,285,35.63,90.48,5,0
Grange Cricket Club,2,2,1,0,0,0,24*,44,44.00,88.00,0,0
Gymkhana Club Ground,2,2,0,0,1,0,94,135,67.50,89.40,1,0
Hagley Oval,2,2,0,0,0,0,46,54,27.00,110.20,3,0
Headingley,9,9,1,1,4,0,107,477,59.63,93.90,2,0
Himachal Pradesh Cricket Association Stadium,1,1,1,0,0,0,40*,40,,100.00,1,0
Jaffrey Sports Club Ground,2,2,0,1,0,1,115,115,57.50,102.68,0,0
JSCA International Stadium Complex,1,1,0,0,0,0,10,10,10.00,33.33,0,0
Kennington Oval,16,14,3,0,6,0,88,630,57.27,106.78,6,0
Kensington Oval,5,5,0,0,2,1,70,151,30.20,91.52,0,0
Lord's,16,16,2,0,5,0,89*,514,36.71,90.33,6,0
MA Chidambaram Stadium,1,1,0,0,0,0,7,7,7.00,53.85,0,0
Maharashtra Cricket Association Stadium,1,1,0,0,0,0,28,28,28.00,107.69,0,0
Mahinda Rajapaksha International Cricket Stadium,1,1,0,0,0,0,1,1,1.00,25.00,1,0
Mangaung Oval,1,1,0,0,0,0,23,23,23.00,109.52,0,0
Mannofield Park,1,1,0,0,0,0,31,31,31.00,134.78,0,0
McLean Park,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,4,4,0,0,1,1,50,59,14.75,85.51,0,0
National Cricket Stadium (Grenada),3,2,0,1,0,1,103,103,51.50,115.73,1,0
Nehru Stadium (Kochi),1,1,0,0,0,1,0,0,0.00,,0,0
Newlands,2,2,0,0,0,1,2,2,1.00,14.29,1,0
Old Trafford,10,9,2,1,3,1,148,368,52.57,116.09,4,0
Optus Stadium,1,1,0,0,0,0,3,3,3.00,30.00,1,0
Pallekele International Cricket Stadium,4,4,2,0,1,1,58*,94,47.00,105.62,1,0
Providence Stadium,3,3,0,0,0,0,28,45,15.00,47.87,4,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,0,3,3,3.00,50.00,1,0
Queen's Park Oval,1,1,0,0,0,0,18,18,18.00,52.94,0,0
R Premadasa Stadium,5,5,0,0,2,0,62,134,26.80,90.54,1,0
Rangiri Dambulla International Stadium,2,2,1,0,1,0,92,106,106.00,103.92,0,0
Riverside Ground,8,6,0,0,0,1,42,112,18.67,85.50,3,0
Ruaraka Sports Club Ground,1,1,0,0,0,0,11,11,11.00,40.74,0,0
Sabina Park,2,2,0,0,0,0,21,23,11.50,71.88,3,0
Saurashtra Cricket Association Stadium,1,1,0,0,0,0,41,41,41.00,107.89,0,0
Seddon Park,2,2,0,0,0,0,8,9,4.50,69.23,1,0
Sharjah Cricket Stadium,1,1,0,0,0,0,35,35,35.00,60.34,0,0
Sheikh Zayed Stadium,4,4,1,0,1,0,76,132,44.00,81.48,0,0
Shere Bangla National Stadium,5,5,1,1,0,0,110*,194,48.50,87.78,1,0
Sir Vivian Richards Stadium,3,3,0,1,0,0,107,115,38.33,86.47,0,0
Sophia Gardens,10,9,0,0,2,0,53,259,28.78,74.21,3,0
St George's Park,2,2,1,0,0,0,29,57,57.00,83.82,1,0
SuperSport Park,4,4,1,0,1,0,67,111,37.00,107.77,1,0
Sydney Cricket Ground,6,5,0,1,1,0,121,267,53.40,89.60,2,0
The Rose Bowl,14,12,4,2,2,0,107*,610,76.25,91.45,5,0
The Village,2,2,1,1,0,1,124*,124,124.00,113.76,3,0
Trent Bridge,14,12,1,1,3,1,113,471,42.82,123.62,6,0
University Oval,1,1,0,0,0,0,5,5,5.00,83.33,0,0
WACA Ground,3,3,0,0,0,1,33,35,11.67,74.47,1,0
Wanderers Stadium,3,3,1,0,1,0,62*,73,36.50,57.94,5,0
Westpac Stadium,3,3,0,0,0,0,48,92,30.67,57.86,2,0
Willowmoore Park,2,2,1,0,2,0,84*,144,144.00,92.31,1,0
Zahur Ahmed Chowdhury Stadium,2,2,0,0,1,0,63,99,49.50,98.02,0,0
Overall (64),233,217,32,13,46,15,148,7348,39.72,91.25,83,0
