0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,1,1,1,0,0,0,41*,41,,49.40,1,0
Australia,23,23,2,1,5,1,102,699,33.29,79.34,6,0
Bangladesh,11,10,2,2,2,0,140,497,62.13,87.50,6,0
England,22,21,2,2,6,1,150,976,51.37,87.46,13,0
India,26,26,1,2,6,0,116*,938,37.52,84.96,6,0
Ireland,2,2,0,1,0,0,159,177,88.50,122.07,3,0
Kenya,2,2,0,0,1,0,78,85,42.50,102.41,1,0
Netherlands,2,2,0,1,0,0,113,133,66.50,86.93,0,0
New Zealand,19,19,0,2,3,0,124,744,39.16,77.99,12,0
Pakistan,25,25,2,3,5,1,122,1047,45.52,90.73,18,0
Sri Lanka,22,21,1,5,5,1,154,1143,57.15,91.00,9,0
United Arab Emirates,1,1,0,0,0,0,12,12,12.00,75.00,0,0
West Indies,16,16,2,5,4,0,153*,1069,76.36,99.81,3,0
Zimbabwe,9,9,1,3,2,0,122*,552,69.00,92.93,9,0
Overall (14),181,178,14,27,39,4,159,8113,49.47,88.40,87,0
