0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,1,0,1,0,80*,80,,77.67,0,0
Arun Jaitley Stadium,1,1,0,0,0,0,14,14,14.00,93.33,0,0
Bay Oval,2,2,0,1,0,0,119,157,78.50,75.12,1,0
Bellerive Oval,1,1,0,0,0,0,8,8,8.00,42.11,0,0
Boland Park,3,3,0,1,1,0,112,210,70.00,86.78,0,0
Buffalo Park,2,2,1,0,2,0,61*,116,116.00,95.87,0,0
Captain Roop Singh Stadium,1,1,0,0,0,0,34,34,34.00,154.55,0,0
Diamond Oval,2,2,1,1,1,0,110*,188,188.00,100.00,2,0
Dubai International Cricket Stadium,3,3,1,1,1,0,119*,191,95.50,103.24,1,0
Eden Gardens,1,1,0,0,0,0,18,18,18.00,105.88,1,0
Eden Park,4,4,0,0,1,0,76,132,33.00,83.54,3,0
Edgbaston,3,3,0,0,2,0,81,152,50.67,76.00,3,0
Green Park,1,1,0,0,0,0,37,37,37.00,62.71,1,0
Hagley Oval,1,1,0,0,0,0,10,10,10.00,76.92,0,0
Harare Sports Club,5,5,0,0,2,0,66,172,34.40,73.50,4,0
Headingley,1,1,0,0,1,0,73,73,73.00,96.05,1,0
Holkar Cricket Stadium,1,1,0,0,0,0,17,17,17.00,100.00,0,0
Kennington Oval,6,6,0,1,0,0,103,241,40.17,79.02,1,0
Kensington Oval,2,2,1,0,0,0,16,16,16.00,43.24,0,0
Kingsmead,11,11,0,1,3,1,100,403,36.64,94.38,3,0
Lord's,4,4,0,0,1,0,55,136,34.00,84.47,4,0
MA Chidambaram Stadium,2,2,0,0,0,0,42,49,24.50,80.33,0,0
Mahinda Rajapaksha International Cricket Stadium,1,1,0,0,0,0,48,48,48.00,78.69,0,0
Mangaung Oval,4,4,0,1,0,0,110,166,41.50,107.10,2,0
Manuka Oval,2,2,0,2,0,0,159,261,130.50,107.41,2,0
McLean Park,1,1,0,0,1,0,92,92,92.00,85.98,0,0
Melbourne Cricket Ground,3,3,0,0,0,0,22,41,13.67,80.39,3,0
Newlands,8,8,0,0,2,0,86,205,25.63,80.08,3,0
Pallekele International Cricket Stadium,4,4,0,1,2,0,101,277,69.25,108.63,3,0
Providence Stadium,2,2,0,0,0,0,35,55,27.50,76.39,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,1,0,0,113,113,113.00,86.92,0,0
Queen's Park Oval,1,1,0,0,0,0,45,45,45.00,90.00,0,0
Queens Sports Club,2,2,1,1,0,0,122*,137,137.00,89.54,1,0
R Premadasa Stadium,4,3,0,1,0,1,109,127,42.33,78.40,1,0
Rangiri Dambulla International Stadium,2,2,0,0,0,0,43,62,31.00,108.77,1,0
Riverside Ground,1,1,1,0,1,0,80*,80,,76.19,0,0
Sardar Patel Stadium,1,1,0,0,1,0,87,87,87.00,84.47,1,0
Saurashtra Cricket Association Stadium,1,1,0,0,0,0,5,5,5.00,33.33,0,0
Seddon Park,4,4,0,0,0,0,40,98,24.50,77.17,2,0
Senwes Park,3,3,0,1,0,0,110,153,51.00,105.52,1,0
Sharjah Cricket Stadium,1,1,0,0,0,0,3,3,3.00,75.00,1,0
Sheikh Zayed Stadium,4,4,0,0,1,0,65,156,39.00,103.31,4,0
Shere Bangla National Stadium,6,5,0,0,1,0,51,110,22.00,75.34,2,0
Sir Vivian Richards Stadium,2,2,0,1,1,0,102,194,97.00,95.10,0,0
Sophia Gardens,5,4,2,0,0,0,41*,89,44.50,67.94,2,0
St George's Park,9,9,1,1,4,1,108*,417,52.13,79.89,2,0
SuperSport Park,15,15,1,5,1,0,154,904,64.57,93.49,11,0
Sydney Cricket Ground,4,4,0,0,1,0,65,112,28.00,70.89,2,0
The Rose Bowl,4,4,0,1,0,0,150,186,46.50,110.06,0,0
Trent Bridge,1,1,1,0,1,0,97*,97,,90.65,2,0
Vidarbha Cricket Association Stadium,1,1,0,0,1,0,61,61,61.00,84.72,0,0
VRA Ground,1,1,0,0,0,0,20,20,20.00,86.96,0,0
WACA Ground,3,3,0,0,1,0,97,115,38.33,75.66,1,0
Wanderers Stadium,8,8,1,2,2,1,153*,470,67.14,89.69,5,0
Wankhede Stadium,1,1,0,0,0,0,23,23,23.00,176.92,1,0
Warner Park,2,2,0,1,1,0,110,170,85.00,104.29,2,0
Westpac Stadium,3,3,0,0,0,0,12,27,9.00,60.00,2,0
Willowmoore Park,4,4,0,1,1,0,140,266,66.50,84.71,4,0
Windsor Park,2,2,0,1,0,0,129,163,81.50,113.99,0,0
Zahur Ahmed Chowdhury Stadium,2,2,1,0,0,0,15,24,24.00,44.44,1,0
Overall (60),181,178,14,27,39,4,159,8113,49.47,88.40,87,0
