0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,14.1,0,87,2,0,1/8,43.50,42.50,6.14
Second,6.0,1,37,1,0,1/5,37.00,36.00,6.17
Overall,20.1,1,124,3,0,1/5,41.33,40.33,6.15
