0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,218.0,7,915,19,0,3/18,48.16,68.84,4.20
Second,258.0,10,1154,36,1,5/57,32.06,43.00,4.47
Overall,476.0,17,2069,55,1,5/57,37.62,51.93,4.35
