0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,13,13,13.00,68.42,0,0
Bellerive Oval,1,1,0,0,0,0,10,10,10.00,250.00,1,0
Brisbane Cricket Ground,1,1,0,0,0,0,2,2,2.00,33.33,0,0
Manuka Oval,1,1,0,0,0,0,8,8,8.00,53.33,0,0
,,,,,,,,,,,,
