0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,05/02/2010,Bangladesh,McLean Park,3*,3,,2/40,2,20.00,1,1,,,,29 years 293 days
2.0,08/02/2010,Bangladesh,University Oval,-,3,,2/17,4,14.25,,1,,,,29 years 296 days
3.0,11/02/2010,Bangladesh,AMI Stadium,-,3,,1/48,5,21.00,,1,,,,29 years 299 days
4.0,10/08/2010,India,Rangiri Dambulla International Stadium,0*,3,,1/11,6,19.33,,1,,,,30 years 114 days
5.0,13/08/2010,Sri Lanka,Rangiri Dambulla International Stadium,4*,7,,0/26,6,23.67,,1,,,,30 years 117 days
6.0,25/08/2010,India,Rangiri Dambulla International Stadium,3*,10,,1/31,7,24.71,1,2,,,,30 years 129 days
7.0,05/10/2010,Bangladesh,Shere Bangla National Stadium,-,10,,2/51,9,24.89,,2,,,,30 years 170 days
8.0,11/10/2010,Bangladesh,Shere Bangla National Stadium,0,10,10.00,1/28,10,25.20,,2,,,,30 years 176 days
9.0,17/10/2010,Bangladesh,Shere Bangla National Stadium,0,10,5.00,2/34,12,23.83,,2,,,,30 years 182 days
10.0,28/11/2010,India,Nehru Stadium (Guwahati),0*,10,5.00,4/62,16,21.75,1,3,,,,30 years 224 days
11.0,01/12/2010,India,Sawai Mansingh Stadium,-,10,5.00,1/59,17,23.94,,3,,,,30 years 227 days
12.0,04/12/2010,India,Reliance Stadium,-,10,5.00,0/42,17,26.41,,3,,,,30 years 230 days
13.0,07/12/2010,India,M Chinnaswamy Stadium,-,10,5.00,2/63,19,26.95,,3,,,,30 years 233 days
14.0,29/03/2011,Sri Lanka,R Premadasa Stadium,0,10,3.33,1/37,20,27.45,,3,,,,30 years 345 days
15.0,20/10/2011,Zimbabwe,Harare Sports Club,-,10,3.33,1/36,21,27.86,,3,,,,31 years 185 days
16.0,22/10/2011,Zimbabwe,Harare Sports Club,-,10,3.33,4/53,25,25.52,,3,,,,31 years 187 days
17.0,25/10/2011,Zimbabwe,Queens Sports Club,-,10,3.33,2/77,27,26.48,,3,,,,31 years 190 days
18.0,29/02/2012,South Africa,McLean Park,0*,10,3.33,0/45,27,28.15,,3,,,,31 years 317 days
19.0,03/03/2012,South Africa,Eden Park,2*,12,4.00,0/40,27,29.63,,3,,,,31 years 320 days
