0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,93.5,7,439,10,0,3/45,43.90,56.30,4.68
Bangladesh,10.0,0,48,3,0,3/48,16.00,20.00,4.80
India,43.0,2,171,5,0,2/28,34.20,51.60,3.98
Kenya,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Pakistan,66.0,1,269,9,1,4/30,29.89,44.00,4.08
South Africa,87.4,4,388,9,0,3/44,43.11,58.44,4.43
Sri Lanka,61.5,5,232,8,1,5/32,29.00,46.38,3.75
West Indies,72.0,4,289,9,0,2/37,32.11,48.00,4.01
Zimbabwe,93.3,9,312,12,1,5/15,26.00,46.75,3.34
Overall (9),537.5,32,2197,67,3,5/15,32.79,48.16,4.08
