0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,1,94,1,0,1/46,94.00,120.00,4.70
Arnos Vale Ground,11.1,0,60,2,0,1/19,30.00,33.50,5.37
Bangabandhu National Stadium,7.0,0,51,0,0,0/51,,,7.29
Brisbane Cricket Ground,13.0,1,49,2,0,1/16,24.50,39.00,3.77
Buffalo Park,9.4,0,53,1,0,1/53,53.00,58.00,5.48
County Ground (Bristol),8.3,0,60,0,0,0/60,,,7.06
Diamond Oval,10.0,3,15,5,1,5/15,3.00,12.00,1.50
Edgbaston,30.0,3,94,2,0,2/28,47.00,90.00,3.13
Gaddafi Stadium,4.0,0,23,0,0,0/23,,,5.75
Gymkhana Club Ground,20.0,1,89,3,0,3/48,29.67,40.00,4.45
Harare Sports Club,7.0,0,28,0,0,0/28,,,4.00
Headingley,24.0,3,88,5,0,3/44,17.60,28.80,3.67
Kennington Oval,39.0,4,170,3,0,2/48,56.67,78.00,4.36
Kensington Oval,15.5,0,66,2,0,2/37,33.00,47.50,4.17
Lord's,37.0,0,151,5,0,2/31,30.20,44.40,4.08
Mangaung Oval,10.0,1,22,1,0,1/22,22.00,60.00,2.20
Melbourne Cricket Ground,22.2,0,98,0,0,0/25,,,4.39
National Stadium (Karachi),10.0,0,49,2,0,2/49,24.50,30.00,4.90
Newlands,15.0,0,68,1,0,1/35,68.00,90.00,4.53
Old Trafford,20.0,4,53,3,0,2/34,17.67,40.00,2.65
Queen's Park Oval,5.0,0,41,0,0,0/41,,,8.20
Queens Sports Club,17.3,0,64,2,0,2/27,32.00,52.50,3.66
Rawalpindi Cricket Stadium,5.0,0,9,0,0,0/9,,,1.80
Riverside Ground,10.0,2,31,1,0,1/31,31.00,60.00,3.10
Sharjah Cricket Stadium,77.0,3,295,11,1,4/30,26.82,42.00,3.83
Sinhalese Sports Club Ground,6.5,1,26,0,0,0/26,,,3.80
St Lawrence Ground,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Sydney Cricket Ground,38.0,2,173,4,0,3/45,43.25,57.00,4.55
Trent Bridge,20.0,1,72,4,0,2/35,18.00,30.00,3.60
WACA Ground,10.0,2,32,5,1,5/32,6.40,12.00,3.20
Wanderers Stadium,5.0,0,24,0,0,0/24,,,4.80
Overall (31),537.5,32,2197,67,3,5/15,32.79,48.16,4.08
