0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,15.0,2,97,0,0,0/25,,,6.47
AMI Stadium,6.0,3,12,0,0,0/12,,,2.00
Bellerive Oval,24.0,2,158,4,0,2/50,39.50,36.00,6.58
Brisbane Cricket Ground,10.0,0,52,1,0,1/52,52.00,60.00,5.20
County Ground (Bristol),8.0,3,15,0,0,0/15,,,1.88
Eden Park,33.0,4,146,7,0,3/27,20.86,28.29,4.42
Kennington Oval,9.4,2,58,2,0,2/58,29.00,29.00,6.00
Kingsmead,10.0,3,50,0,0,0/50,,,5.00
Lord's,9.5,2,29,2,0,2/29,14.50,29.50,2.95
Mannofield Park,6.0,1,13,2,0,2/13,6.50,18.00,2.17
McLean Park,20.0,0,138,4,1,4/58,34.50,30.00,6.90
Melbourne Cricket Ground,8.2,0,45,1,0,1/45,45.00,50.00,5.40
National Cricket Stadium (Grenada),12.1,0,109,0,0,0/42,,,8.96
Newlands,7.0,1,58,0,0,0/58,,,8.29
Queenstown Events Centre,17.0,1,77,3,0,2/46,25.67,34.00,4.53
Seddon Park,10.0,0,83,2,0,2/83,41.50,30.00,8.30
Shere Bangla National Stadium,8.3,1,37,1,0,1/37,37.00,51.00,4.35
St George's Park,10.0,1,55,3,0,3/55,18.33,20.00,5.50
Sydney Cricket Ground,10.0,2,34,2,0,2/34,17.00,30.00,3.40
WACA Ground,10.0,1,76,1,0,1/76,76.00,60.00,7.60
Westpac Stadium,9.0,0,27,2,0,2/27,13.50,27.00,3.00
Overall (21),253.3,29,1369,37,1,4/58,37.00,41.11,5.40
