0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,20,20,0,0,4,3,93,571,28.55,65.63,10,0
England and Wales,21,21,5,1,3,2,115,585,36.56,66.10,8,0
India,7,7,0,0,0,0,49,179,25.57,76.82,2,0
Kenya,2,2,0,0,1,0,95,100,50.00,76.34,2,0
New Zealand,10,10,2,0,1,0,50,185,23.13,57.10,3,0
Pakistan,3,3,0,0,2,0,73,128,42.67,65.98,2,0
South Africa,10,9,0,0,2,0,85,207,23.00,68.77,5,0
Sri Lanka,2,2,0,0,1,0,75,76,38.00,70.37,0,0
West Indies,3,3,1,0,0,0,16,41,20.50,74.55,2,0
Zimbabwe,10,10,2,0,2,1,73,260,32.50,68.42,6,0
,,,,,,,,,,,,
