0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,4,0,0,0,1,21,44,11.00,52.38,1,0
AMI Stadium,2,2,1,0,0,0,35,46,46.00,69.70,0,0
Arnos Vale Ground,1,1,0,0,0,0,16,16,16.00,57.14,1,0
Arun Jaitley Stadium,1,1,0,0,0,0,49,49,49.00,69.01,0,0
Barabati Stadium,1,1,0,0,0,0,46,46,46.00,85.19,0,0
Basin Reserve,1,1,0,0,0,0,20,20,20.00,71.43,0,0
Bellerive Oval,1,1,0,0,0,0,43,43,43.00,113.16,0,0
Brisbane Cricket Ground,1,1,0,0,1,0,79,79,79.00,74.53,1,0
Buffalo Park,2,1,0,0,0,0,10,10,10.00,76.92,1,0
Carisbrook,1,1,0,0,1,0,50,50,50.00,62.50,1,0
Diamond Oval,1,1,0,0,1,0,64,64,64.00,83.12,2,0
Eden Gardens,1,1,0,0,0,0,25,25,25.00,86.21,1,0
Eden Park,3,3,1,0,0,0,17,29,14.50,50.88,2,0
Edgbaston,3,3,0,0,0,0,34,68,22.67,66.02,2,0
Gaddafi Stadium,1,1,0,0,1,0,54,54,54.00,60.67,0,0
Green Park,1,1,0,0,0,0,15,15,15.00,60.00,0,0
Gymkhana Club Ground,2,2,0,0,1,0,95,100,50.00,76.34,2,0
Harare Sports Club,6,6,1,0,2,1,73,159,31.80,75.36,3,0
Headingley,2,2,1,0,0,1,33*,33,33.00,80.49,1,0
Kennington Oval,3,3,0,0,0,0,27,35,11.67,51.47,1,0
Kensington Oval,1,1,1,0,0,0,15*,15,,115.38,1,0
Kingsmead,1,1,0,0,0,0,15,15,15.00,50.00,1,0
Lord's,6,6,1,1,1,1,115,231,46.20,70.64,1,0
MA Chidambaram Stadium,1,1,0,0,0,0,1,1,1.00,25.00,0,0
Mangaung Oval,1,1,0,0,1,0,85,85,85.00,74.56,0,0
McLean Park,2,2,0,0,0,0,24,37,18.50,46.25,0,0
Melbourne Cricket Ground,5,5,0,0,0,1,47,123,24.60,63.40,3,0
National Stadium (Karachi),1,1,0,0,1,0,73,73,73.00,73.74,0,0
Newlands,3,3,0,0,0,0,15,24,8.00,48.98,0,0
Old Trafford,2,2,0,0,0,0,28,29,14.50,56.86,1,0
Queens Sports Club,4,4,1,0,0,0,49*,101,33.67,59.76,3,0
R Premadasa Stadium,2,2,0,0,1,0,75,76,38.00,70.37,0,0
Rawalpindi Cricket Stadium,1,1,0,0,0,0,1,1,1.00,16.67,2,0
Riverside Ground,1,1,1,0,0,0,9*,9,,42.86,0,0
Sabina Park,1,1,0,0,0,0,10,10,10.00,71.43,0,0
St George's Park,1,1,0,0,0,0,1,1,1.00,33.33,0,0
St Lawrence Ground,1,1,1,0,1,0,88*,88,,69.29,0,0
Sydney Cricket Ground,7,7,0,0,3,0,93,257,36.71,63.77,2,0
Trent Bridge,3,3,1,0,1,0,57*,92,46.00,62.59,2,0
Vidarbha Cricket Association Ground,1,1,0,0,0,0,2,2,2.00,16.67,0,0
WACA Ground,2,2,0,0,0,1,25,25,12.50,55.56,3,0
Wanderers Stadium,1,1,0,0,0,0,8,8,8.00,53.33,1,0
Wankhede Stadium,1,1,0,0,0,0,41,41,41.00,107.89,1,0
Westpac Stadium,1,1,0,0,0,0,3,3,3.00,23.08,0,0
Overall (44),88,87,10,1,16,6,115,2332,30.29,66.99,40,0
