0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Hong Kong,7.0,0,26,1,0,1/11,26.00,42.00,3.71
Namibia,3.0,0,13,0,0,,,,4.33
Oman,3.0,0,22,0,0,,,,7.33
Scotland,6.0,0,25,0,0,,,,4.17
United Arab Emirates,2.0,0,12,0,0,,,,6.00
United States,10.0,0,33,2,0,2/33,16.50,30.00,3.30
West Indies,3.0,0,15,0,0,0/15,,,5.00
Overall (7),34.0,0,146,3,0,2/33,48.67,68.00,4.29
