0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,03/04/2009,South Africa,Kingsmead,-,0,,1/28,1,28.00,1,1,,,,26 years 182 days
2.0,05/04/2009,South Africa,SuperSport Park,1*,1,,1/30,2,29.00,,1,,,,26 years 184 days
3.0,17/04/2009,South Africa,Wanderers Stadium,-,1,,1/56,3,38.00,1,2,,,,26 years 196 days
4.0,24/04/2009,Pakistan,Dubai International Cricket Stadium,-,1,,1/57,4,42.75,,2,,,,26 years 203 days
5.0,03/05/2009,Pakistan,Sheikh Zayed Stadium,-,1,,0/48,4,54.75,,2,,,,26 years 212 days
