0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,31/01/2007,Bermuda,Jaffrey Sports Club Ground,c S Mukuddem b M O Jones,28,45,62.22,,28,28.00,62.22
2,02/02/2007,Kenya,Ruaraka Sports Club Ground,c †M A Ouma b P J Ongondo,2,3,66.67,,30,15.00,62.50
3,18/04/2007,Sri Lanka,National Cricket Stadium (Grenada),b M Muralitharan,0,2,0.00,,30,10.00,60.00
4,23/06/2007,India,Civil Service Cricket Club,c †K D Karthik b S Sreesanth,7,14,50.00,,37,9.25,57.81
5,24/06/2007,South Africa,Civil Service Cricket Club,hit wicket b D W Steyn,21,24,87.50,,58,11.60,65.91
6,11/07/2007,Netherlands,Civil Service Cricket Club,lbw b W F Stelling,12,38,31.58,,70,11.67,55.56
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
