0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,19.0,0,78,0,0,0/33,,,4.11
Bangladesh,20.0,0,79,4,0,3/37,19.75,30.00,3.95
England,70.0,2,385,8,0,3/60,48.13,52.50,5.50
Hong Kong,10.0,2,23,4,1,4/23,5.75,15.00,2.30
Ireland,18.0,2,85,3,0,3/29,28.33,36.00,4.72
Netherlands,10.0,0,47,2,0,2/47,23.50,30.00,4.70
Pakistan,33.4,0,230,6,1,4/40,38.33,33.67,6.83
Scotland,10.0,0,42,2,0,2/42,21.00,30.00,4.20
South Africa,28.0,0,148,3,0,3/47,49.33,56.00,5.29
Overall (9),218.4,6,1117,32,2,4/23,34.91,41.00,5.11
