0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Edgbaston,10.0,0,58,0,0,0/13,,,5.80
Harare Sports Club,16.0,3,62,6,1,4/24,10.33,16.00,3.88
Kennington Oval,15.5,0,74,1,0,1/36,74.00,95.00,4.67
Kingsmead,9.0,1,48,3,0,3/48,16.00,18.00,5.33
Lord's,9.3,0,41,2,0,2/41,20.50,28.50,4.32
Queens Sports Club,14.0,4,44,1,0,1/30,44.00,84.00,3.14
SuperSport Park,10.0,1,51,2,0,2/51,25.50,30.00,5.10
The Rose Bowl,5.0,1,20,0,0,0/20,,,4.00
Trent Bridge,8.0,0,30,3,0,3/30,10.00,16.00,3.75
Overall (9),97.2,10,428,18,1,4/24,23.78,32.44,4.40
