0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bay Oval,16.0,0,108,0,0,0/49,,,6.75
Cobham Oval (New),8.0,0,55,4,1,4/55,13.75,12.00,6.88
Hagley Oval,20.0,3,87,4,0,3/37,21.75,30.00,4.35
Harare Sports Club,20.0,3,103,3,0,3/55,34.33,40.00,5.15
Himachal Pradesh Cricket Association Stadium,8.0,2,44,1,0,1/44,44.00,48.00,5.50
Kingsmead,10.0,1,54,1,0,1/54,54.00,60.00,5.40
McLean Park,15.0,1,49,2,0,1/23,24.50,45.00,3.27
Saxton Oval,6.2,0,45,0,0,0/45,,,7.11
Seddon Park,6.0,0,15,1,0,1/15,15.00,36.00,2.50
Senwes Park,10.0,0,31,3,0,3/31,10.33,20.00,3.10
The Rose Bowl,8.0,1,55,1,0,1/55,55.00,48.00,6.88
University Oval,8.0,1,33,1,0,1/33,33.00,48.00,4.13
Warner Park,10.0,2,58,1,0,1/58,58.00,60.00,5.80
Westpac Stadium,10.0,1,61,1,0,1/61,61.00,60.00,6.10
Overall (14),155.2,15,798,23,1,4/55,34.70,40.52,5.14
