0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,62.0,10,195,9,0,3/14,21.67,41.33,3.15
Albion Sports Complex,10.0,1,46,1,0,1/46,46.00,60.00,4.60
AMI Stadium,67.4,9,269,14,1,5/32,19.21,30.57,3.77
Antigua Recreation Ground,10.0,0,29,2,0,2/29,14.50,30.00,2.90
Basin Reserve,38.2,9,113,6,0,2/27,18.83,38.67,2.92
Bellerive Oval,10.0,1,22,2,0,2/22,11.00,30.00,2.20
Brisbane Cricket Ground,55.0,8,175,3,0,2/44,58.33,110.00,3.18
Carisbrook,59.0,12,188,18,2,5/38,10.44,21.11,2.97
County Ground (Bristol),10.1,4,25,5,1,5/25,5.00,12.20,2.46
County Ground (Derby),12.0,3,16,1,0,1/16,16.00,72.00,1.33
Eden Park,91.0,17,318,7,0,2/35,45.43,80.00,3.41
Edgbaston,31.0,11,62,6,0,3/20,10.33,31.00,2.00
Headingley,30.2,6,95,6,0,2/20,15.83,30.33,3.13
Kennington Oval,23.0,6,60,3,0,2/34,20.00,46.00,2.61
Kensington Oval,9.0,1,26,0,0,0/26,,,2.89
McLean Park,18.0,3,52,2,0,2/30,26.00,54.00,2.89
Melbourne Cricket Ground,99.2,13,366,9,0,2/23,40.67,66.22,3.68
North Marine Road Ground,11.0,3,22,2,0,2/22,11.00,33.00,2.00
North Tasmania Cricket Association Ground,10.0,5,17,2,0,2/17,8.50,30.00,1.70
Old Trafford,54.0,9,207,6,0,2/23,34.50,54.00,3.83
P Sara Oval,6.0,0,19,3,0,3/19,6.33,12.00,3.17
Queen's Park Oval,6.0,1,18,0,0,,,,3.00
Seddon Park,18.0,4,73,2,0,2/27,36.50,54.00,4.06
Sharjah Cricket Stadium,30.0,1,128,5,0,3/54,25.60,36.00,4.27
Sinhalese Sports Club Ground,8.3,0,22,3,0,3/22,7.33,17.00,2.59
St Helen's,11.0,1,35,0,0,0/35,,,3.18
Sydney Cricket Ground,125.1,30,450,20,1,5/26,22.50,37.55,3.60
Trent Bridge,47.0,8,192,4,0,1/24,48.00,70.50,4.09
Tyronne Fernando Stadium,8.0,2,27,1,0,1/27,27.00,48.00,3.38
WACA Ground,49.1,7,140,16,1,5/32,8.75,18.44,2.85
Overall (30),1019.4,185,3407,158,6,5/25,21.56,39.13,3.31
