0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,25.0,1,186,2,0,2/101,93.00,75.00,7.44
Bangladesh,37.0,1,242,6,1,4/73,40.33,37.00,6.54
Canada,12.0,0,74,4,0,3/49,18.50,18.00,6.17
England,13.0,0,108,3,0,3/85,36.00,26.00,8.31
Hong Kong,12.3,0,85,3,0,3/36,28.33,25.00,6.80
India,5.0,0,25,0,0,0/25,,,5.00
Ireland,156.1,14,770,34,1,4/53,22.65,27.56,4.93
Netherlands,3.0,0,26,0,0,0/26,,,8.67
New Zealand,9.0,0,51,0,0,0/51,,,5.67
Pakistan,19.0,2,111,4,0,2/38,27.75,28.50,5.84
Scotland,59.0,3,293,12,0,3/29,24.42,29.50,4.97
Sri Lanka,24.2,0,138,4,0,2/34,34.50,36.50,5.67
United Arab Emirates,54.4,3,305,9,0,3/45,33.89,36.44,5.58
West Indies,39.2,4,215,5,0,2/25,43.00,47.20,5.47
Zimbabwe,159.1,14,794,29,1,4/22,27.38,32.93,4.99
Overall (15),628.1,42,3423,115,3,4/22,29.77,32.77,5.45
