0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bayuemas Oval,6.3,0,36,3,0,3/36,12.00,13.00,5.54
Bulawayo Athletic Club,14.0,0,86,0,0,0/37,,,6.14
Castle Avenue,10.0,3,32,2,0,2/32,16.00,30.00,3.20
Civil Service Cricket Club,48.5,2,221,10,0,3/35,22.10,29.30,4.53
"Cricket, Skating & Curling Club",4.0,0,25,1,0,1/25,25.00,24.00,6.25
Darren Sammy National Cricket Stadium,15.2,2,72,2,0,2/25,36.00,46.00,4.70
Dubai International Cricket Stadium,7.0,0,57,0,0,0/18,,,8.14
Grange Cricket Club,15.0,0,98,2,0,2/34,49.00,45.00,6.53
Greater Noida Sports Complex Ground,44.2,3,241,11,1,4/53,21.91,24.18,5.44
Harare Sports Club,39.0,2,186,4,0,2/54,46.50,58.50,4.77
Headingley,9.0,1,73,2,0,2/73,36.50,27.00,8.11
ICC Global Cricket Academy,48.4,3,260,8,0,3/41,32.50,36.50,5.34
Khan Shaheb Osman Ali Stadium,10.0,0,73,2,0,2/73,36.50,30.00,7.30
Kinrara Academy Oval,7.0,0,41,1,0,1/41,41.00,42.00,5.86
Maple Leaf North - West Ground,8.0,0,49,3,0,3/49,16.33,16.00,6.13
McLean Park,9.0,0,51,0,0,0/51,,,5.67
Old Hararians Sports Club,8.0,1,45,3,0,3/45,15.00,16.00,5.63
Old Trafford,10.0,0,85,3,0,3/85,28.33,20.00,8.50
Queens Sports Club,73.4,6,338,16,1,4/22,21.13,27.63,4.59
Rajiv Gandhi International Cricket Stadium,20.0,3,87,5,0,3/35,17.40,24.00,4.35
Sharjah Cricket Stadium,126.3,13,677,22,0,3/54,30.77,34.50,5.35
Shere Bangla National Stadium,42.2,1,263,6,1,4/73,43.83,42.33,6.21
Sophia Gardens,11.0,0,66,2,0,2/34,33.00,33.00,6.00
Sydney Cricket Ground,3.0,0,23,0,0,0/23,,,7.67
The Rose Bowl,9.0,0,64,1,0,1/64,64.00,54.00,7.11
University Oval,19.0,1,73,4,0,3/29,18.25,28.50,3.84
WACA Ground,10.0,1,101,2,0,2/101,50.50,30.00,10.10
Overall (27),628.1,42,3423,115,3,4/22,29.77,32.77,5.45
