0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,23/01/2000,South Africa,Mangaung Oval,did not bat,-,-,-,,0,,
2,01/10/2007,Sri Lanka,Rangiri Dambulla International Stadium,c S L Malinga b T M Dilshan,24,21,114.29,,24,24.00,114.29
3,04/10/2007,Sri Lanka,Rangiri Dambulla International Stadium,run out,34,37,91.89,,58,29.00,100.00
4,07/10/2007,Sri Lanka,Rangiri Dambulla International Stadium,b C R D Fernando,25,37,67.57,,83,27.67,87.37
5,10/10/2007,Sri Lanka,R Premadasa Stadium,did not bat,-,-,-,,83,27.67,87.37
6,09/02/2008,New Zealand,Westpac Stadium,run out,7,16,43.75,,90,22.50,81.08
7,12/02/2008,New Zealand,Seddon Park,c †B B McCullum b D L Vettori,1,6,16.67,,91,18.20,77.78
8,15/06/2008,New Zealand,Riverside Ground,did not bat,-,-,-,,91,18.20,77.78
9,18/06/2008,New Zealand,Edgbaston,c †G J Hopkins b T G Southee,1,2,50.00,,92,15.33,77.31
10,21/06/2008,New Zealand,County Ground (Bristol),c L R P L Taylor b S B Styris,29,46,63.04,,121,17.29,73.33
11,25/06/2008,New Zealand,Kennington Oval,c J M How b K D Mills,3,7,42.86,,124,15.50,72.09
12,27/06/2008,New Zealand,Lord's,c †B B McCullum b K D Mills,12,16,75.00,,136,15.11,72.34
13,20/11/2008,India,Green Park,not out,5*,5,100.00,,141,15.67,73.06
14,23/11/2008,India,M Chinnaswamy Stadium,run out,5,4,125.00,,146,14.60,74.11
15,26/11/2008,India,Barabati Stadium,did not bat,-,-,-,,146,14.60,74.11
16,24/05/2009,West Indies,County Ground (Bristol),did not bat,-,-,-,,146,14.60,74.11
17,26/05/2009,West Indies,Edgbaston,did not bat,-,-,-,,146,14.60,74.11
18,27/08/2009,Ireland,Civil Service Cricket Club,b A C Botha,5,7,71.43,,151,13.73,74.02
19,04/09/2009,Australia,Kennington Oval,c †T D Paine b S R Watson,4,5,80.00,,155,12.92,74.16
20,06/09/2009,Australia,Lord's,b N W Bracken,14,22,63.64,,169,13.00,73.16
21,09/09/2009,Australia,The Rose Bowl,lbw b S R Watson,3,3,100.00,,172,12.29,73.50
22,17/09/2009,Australia,Trent Bridge,b N W Bracken,12,15,80.00,,184,12.27,73.90
23,20/09/2009,Australia,Riverside Ground,did not bat,-,-,-,,184,12.27,73.90
24,25/09/2009,Sri Lanka,Wanderers Stadium,did not bat,-,-,-,,184,12.27,73.90
25,27/09/2009,South Africa,SuperSport Park,not out,8*,9,88.89,,192,12.80,74.42
26,29/09/2009,New Zealand,Wanderers Stadium,c †B B McCullum b G D Elliott,11,20,55.00,,203,12.69,73.02
27,02/10/2009,Australia,SuperSport Park,run out,18,15,120.00,,221,13.00,75.43
28,27/11/2009,South Africa,Newlands,not out,6*,6,100.00,,227,13.35,75.92
29,29/11/2009,South Africa,St George's Park,did not bat,-,-,-,,227,13.35,75.92
30,28/02/2010,Bangladesh,Shere Bangla National Stadium,did not bat,-,-,-,,227,13.35,75.92
31,02/03/2010,Bangladesh,Shere Bangla National Stadium,b Shakib Al Hasan,2,3,66.67,,229,12.72,75.83
32,05/03/2010,Bangladesh,Zahur Ahmed Chowdhury Stadium,did not bat,-,-,-,,229,12.72,75.83
33,19/06/2010,Scotland,Grange Cricket Club,did not bat,-,-,-,,229,12.72,75.83
34,22/06/2010,Australia,The Rose Bowl,did not bat,-,-,-,,229,12.72,75.83
35,24/06/2010,Australia,Sophia Gardens,not out,19*,14,135.71,,248,13.78,78.48
36,27/06/2010,Australia,Old Trafford,b D E Bollinger,1,10,10.00,,249,13.11,76.38
37,30/06/2010,Australia,Kennington Oval,c †T D Paine b D E Bollinger,1,2,50.00,,250,12.50,76.22
38,03/07/2010,Australia,Lord's,c R J Harris b S W Tait,33,21,157.14,,283,13.48,81.09
39,10/09/2010,Pakistan,Riverside Ground,did not bat,-,-,-,,283,13.48,81.09
40,12/09/2010,Pakistan,Headingley,did not bat,-,-,-,,283,13.48,81.09
41,17/09/2010,Pakistan,Kennington Oval,c Shahid Afridi b Umar Gul,0,8,0.00,,283,12.86,79.27
42,20/09/2010,Pakistan,Lord's,b Umar Gul,12,9,133.33,,295,12.83,80.60
43,22/09/2010,Pakistan,The Rose Bowl,did not bat,-,-,-,,295,12.83,80.60
44,16/01/2011,Australia,Melbourne Cricket Ground,c X J Doherty b M G Johnson,4,10,40.00,,299,12.46,79.52
45,22/02/2011,Netherlands,Vidarbha Cricket Association Stadium,did not bat,-,-,-,,299,12.46,79.52
46,27/02/2011,India,M Chinnaswamy Stadium,not out,15*,9,166.67,,314,13.08,81.56
47,02/03/2011,Ireland,M Chinnaswamy Stadium,not out,9*,5,180.00,,323,13.46,82.82
48,06/03/2011,South Africa,MA Chidambaram Stadium,c J-P Duminy b Imran Tahir,16,20,80.00,,339,13.56,82.68
49,11/03/2011,Bangladesh,Zahur Ahmed Chowdhury Stadium,c & b Shakib Al Hasan,12,8,150.00,,351,13.50,83.97
50,17/03/2011,West Indies,MA Chidambaram Stadium,b A D Russell,8,8,100.00,,359,13.30,84.27
51,26/03/2011,Sri Lanka,R Premadasa Stadium,lbw b B A W Mendis,0,1,0.00,,359,12.82,84.07
52,28/06/2011,Sri Lanka,Kennington Oval,not out,2*,2,100.00,,361,12.89,84.15
53,01/07/2011,Sri Lanka,Headingley,not out,13*,12,108.33,,374,13.36,84.81
54,03/07/2011,Sri Lanka,Lord's,not out,11*,4,275.00,,385,13.75,86.52
55,06/07/2011,Sri Lanka,Trent Bridge,did not bat,-,-,-,,385,13.75,86.52
56,09/07/2011,Sri Lanka,Old Trafford,run out,5,9,55.56,,390,13.45,85.90
57,06/09/2011,India,The Rose Bowl,did not bat,-,-,-,,390,13.45,85.90
58,09/09/2011,India,Kennington Oval,not out,9*,5,180.00,,399,13.76,86.93
59,11/09/2011,India,Lord's,run out,31,23,134.78,,430,14.33,89.21
60,16/09/2011,India,Sophia Gardens,did not bat,-,-,-,,430,14.33,89.21
61,14/10/2011,India,Rajiv Gandhi International Stadium,b U T Yadav,8,9,88.89,,438,14.13,89.21
62,17/10/2011,India,Arun Jaitley Stadium,b R Vinay Kumar,7,7,100.00,,445,13.91,89.36
63,20/10/2011,India,Punjab Cricket Association IS Bindra Stadium,did not bat,-,-,-,,445,13.91,89.36
64,25/10/2011,India,Eden Gardens,not out,10*,11,90.91,,455,14.22,89.39
65,13/02/2012,Pakistan,Sheikh Zayed Stadium,not out,13*,12,108.33,,468,14.63,89.83
66,15/02/2012,Pakistan,Sheikh Zayed Stadium,did not bat,-,-,-,,468,14.63,89.83
67,18/02/2012,Pakistan,Dubai International Cricket Stadium,did not bat,-,-,-,,468,14.63,89.83
68,16/06/2012,West Indies,The Rose Bowl,did not bat,-,-,-,,468,14.63,89.83
69,19/06/2012,West Indies,Kennington Oval,did not bat,-,-,-,,468,14.63,89.83
70,29/06/2012,Australia,Lord's,did not bat,-,-,-,,468,14.63,89.83
71,01/07/2012,Australia,Kennington Oval,did not bat,-,-,-,,468,14.63,89.83
72,24/08/2012,South Africa,Sophia Gardens,did not bat,-,-,-,,468,14.63,89.83
73,28/08/2012,South Africa,The Rose Bowl,c †A B de Villiers b W D Parnell,0,2,0.00,,468,14.18,89.48
74,17/02/2013,New Zealand,Seddon Park,c L R P L Taylor b J E C Franklin,16,11,145.45,,484,14.24,90.64
75,20/02/2013,New Zealand,McLean Park,did not bat,-,-,-,,484,14.24,90.64
76,23/02/2013,New Zealand,Eden Park,did not bat,-,-,-,,484,14.24,90.64
77,31/05/2013,New Zealand,Lord's,c N L McCullum b M J McClenaghan,15,14,107.14,,499,14.26,91.06
78,02/06/2013,New Zealand,The Rose Bowl,b K S Williamson,1,5,20.00,,500,13.89,90.42
79,13/06/2013,Sri Lanka,Kennington Oval,did not bat,-,-,-,,500,13.89,90.42
No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,No. of Innings Played = 48,,
