0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,55.0,1,288,8,0,3/48,36.00,41.25,5.24
AMI Stadium,17.0,0,111,4,0,3/41,27.75,25.50,6.53
Bellerive Oval,32.3,0,195,4,0,2/41,48.75,48.75,6.00
Brabourne Stadium,11.0,0,51,0,0,0/16,,,4.64
Brisbane Cricket Ground,62.0,2,301,8,0,3/34,37.63,46.50,4.85
Captain Roop Singh Stadium,5.0,0,24,0,0,0/24,,,4.80
Carisbrook,3.0,0,39,0,0,0/39,,,13.00
Cazaly's Stadium,6.0,0,29,1,0,1/24,29.00,36.00,4.83
County Ground (Bristol),3.0,0,24,0,0,0/24,,,8.00
Dubai International Cricket Stadium,5.0,0,30,3,0,2/12,10.00,10.00,6.00
Eden Gardens,7.0,0,36,1,0,1/36,36.00,42.00,5.14
Eden Park,17.4,2,74,4,0,2/32,18.50,26.50,4.19
Edgbaston,6.0,1,34,1,0,1/34,34.00,36.00,5.67
Etihad Stadium,50.0,0,254,5,0,2/56,50.80,60.00,5.08
Gaddafi Stadium,2.0,0,14,0,0,0/14,,,7.00
Galle International Stadium,7.0,0,25,1,0,1/25,25.00,42.00,3.57
Gymkhana Club Ground,8.0,0,33,0,0,0/33,,,4.13
Harare Sports Club,26.3,0,157,2,0,1/23,78.50,79.50,5.92
Headingley,10.0,0,32,0,0,0/32,,,3.20
Kennington Oval,19.0,3,68,0,0,0/13,,,3.58
Kensington Oval,5.0,1,13,2,0,1/6,6.50,15.00,2.60
Kingsmead,11.0,0,52,1,0,1/31,52.00,66.00,4.73
Kinrara Academy Oval,17.2,0,83,2,0,1/27,41.50,52.00,4.79
Lord's,22.0,2,85,1,0,1/31,85.00,132.00,3.86
M Chinnaswamy Stadium,9.0,0,42,3,0,3/42,14.00,18.00,4.67
Marrara Cricket Ground,1.0,1,0,0,0,,,,0.00
McLean Park,5.0,0,25,2,0,2/25,12.50,15.00,5.00
Melbourne Cricket Ground,98.5,4,475,12,1,4/35,39.58,49.42,4.81
National Cricket Stadium (Grenada),19.0,0,112,4,0,2/42,28.00,28.50,5.89
Nehru Stadium (Guwahati),4.0,0,14,0,0,0/14,,,3.50
Nehru Stadium (Indore),4.0,0,37,0,0,0/37,,,9.25
Nehru Stadium (Margao),8.0,0,40,1,0,1/40,40.00,48.00,5.00
Nehru Stadium (Pune),20.0,2,97,2,0,2/56,48.50,60.00,4.85
Newlands,4.0,0,15,1,0,1/15,15.00,24.00,3.75
Old Trafford,14.2,1,42,7,1,5/18,6.00,12.29,2.93
Punjab Cricket Association IS Bindra Stadium,10.0,0,64,1,0,1/45,64.00,60.00,6.40
Queen's Park Oval,4.0,0,31,1,0,1/31,31.00,24.00,7.75
Queens Sports Club,18.0,1,87,3,0,3/52,29.00,36.00,4.83
R Premadasa Stadium,27.0,1,131,1,0,1/48,131.00,162.00,4.85
Rangiri Dambulla International Stadium,20.0,0,85,2,0,1/40,42.50,60.00,4.25
Riverside Ground,7.0,0,37,1,0,1/37,37.00,42.00,5.29
Sabina Park,15.0,0,64,1,0,1/42,64.00,90.00,4.27
Sawai Mansingh Stadium,2.0,0,11,1,0,1/11,11.00,12.00,5.50
Sector 16 Stadium,7.0,0,39,0,0,0/39,,,5.57
Senwes Park,7.0,0,36,0,0,,,,5.14
Sheikh Zayed Stadium,13.0,1,64,1,0,1/41,64.00,78.00,4.92
Sinhalese Sports Club Ground,16.5,2,66,3,0,2/34,22.00,33.67,3.92
Sir Vivian Richards Stadium,12.2,0,88,1,0,1/32,88.00,74.00,7.14
Sophia Gardens,4.0,0,23,0,0,0/23,,,5.75
St George's Park,2.0,0,20,0,0,,,,10.00
St Lawrence Ground,10.0,0,36,0,0,0/36,,,3.60
SuperSport Park,6.0,0,25,0,0,0/25,,,4.17
Sydney Cricket Ground,106.5,4,513,19,1,4/11,27.00,33.74,4.80
Trent Bridge,6.0,0,45,2,0,2/45,22.50,18.00,7.50
Vidarbha Cricket Association Ground,10.0,0,39,0,0,0/39,,,3.90
VRA Ground,7.0,1,25,2,0,2/25,12.50,21.00,3.57
WACA Ground,34.0,0,188,5,0,2/37,37.60,40.80,5.53
Wanderers Stadium,13.0,0,93,4,0,2/7,23.25,19.50,7.15
Wankhede Stadium,10.0,0,57,0,0,,,,5.70
Warner Park,9.0,0,42,2,0,2/23,21.00,27.00,4.67
Westpac Stadium,16.0,0,89,1,0,1/52,89.00,96.00,5.56
Zahur Ahmed Chowdhury Stadium,1.0,0,6,2,0,2/6,3.00,3.00,6.00
Overall (62),989.1,30,4955,133,3,5/18,37.26,44.62,5.01
