0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Sri Lanka,10.0,0,31,1,0,1/31,31.00,60.00,3.10
West Indies,14.5,0,94,1,0,1/53,94.00,89.00,6.34
Overall (2),24.5,0,125,2,0,1/31,62.50,74.50,5.03
