0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,11/09/1994,Sri Lanka,Sinhalese Sports Club Ground,S T Jayasuriya (c Saleem Malik),9.2,1/34,,56.00,3.64,1,34.00
2.0,19/12/1994,New Zealand,Buffalo Park,S A Thomson (c †Rashid Latif),10.0,2/32,,38.67,3.41,2,22.00
,,,,B A Young (c Akram Raza),,,,,,3,
3.0,14/07/1997,Sri Lanka,R Premadasa Stadium,S T Jayasuriya (c Ramiz Raja),8.0,2/49,,32.80,4.21,4,23.00
,,,,R S Kaluwitharana (lbw),,,,,,5,
4.0,16/07/1997,Bangladesh,R Premadasa Stadium,Naimuir Rahman (lbw),5.0,2/23,,27.71,4.27,6,19.71
,,,,Habibul Bashar (b),,,,,,7,
5.0,14/09/1997,India,"Cricket, Skating & Curling Club",,0.3,0/0,,28.14,4.20,,19.71
6.0,06/11/1998,Australia,National Stadium (Karachi),,7.0,0/59,,34.14,4.95,,28.14
7.0,20/08/2000,New Zealand,Kallang Ground,S P Fleming (c Azhar Mahmood),5.0,2/27,,29.89,5.00,8,24.89
,,,,N J Astle (b),,,,,,9,
8.0,23/08/2000,South Africa,Kallang Ground,D J Cullinan (c Younis Khan),10.0,1/46,,32.90,4.92,10,27.00
9.0,27/08/2000,South Africa,Kallang Ground,J H Kallis (b),7.0,2/33,,30.92,4.90,11,25.25
,,,,A J Hall (c Ijaz Ahmed),,,,,,12,
