0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Buffalo Park,10.0,1,32,2,0,2/32,16.00,30.00,3.20
"Cricket, Skating & Curling Club",0.3,0,0,0,0,,,,0.00
Kallang Ground,22.0,0,106,5,0,2/27,21.20,26.40,4.82
National Stadium (Karachi),7.0,0,59,0,0,0/59,,,8.43
R Premadasa Stadium,13.0,2,72,4,0,2/23,18.00,19.50,5.54
Sinhalese Sports Club Ground,9.2,1,34,1,0,1/34,34.00,56.00,3.64
Overall (6),61.5,4,303,12,0,2/23,25.25,30.92,4.90
