0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,17.0,0,115,1,0,1/77,115.00,102.00,6.76
Cambusdoon New Ground,5.0,0,35,1,0,1/35,35.00,30.00,7.00
Castle Avenue,8.0,1,24,2,0,2/24,12.00,24.00,3.00
Civil Service Cricket Club,8.0,1,25,3,0,3/25,8.33,16.00,3.13
Eden Gardens,9.0,1,58,1,0,1/58,58.00,54.00,6.44
Gymkhana Club Ground,27.0,2,129,6,1,4/56,21.50,27.00,4.78
Hazelaarweg,27.0,4,74,7,0,3/20,10.57,23.14,2.74
Jaffrey Sports Club Ground,8.0,0,47,2,0,2/47,23.50,24.00,5.88
Punjab Cricket Association IS Bindra Stadium,10.0,0,72,3,0,3/72,24.00,20.00,7.20
Ruaraka Sports Club Ground,15.3,0,68,7,1,4/31,9.71,13.29,4.39
Senwes Park,39.0,4,183,7,0,3/51,26.14,33.43,4.69
Vidarbha Cricket Association Stadium,10.0,0,47,2,0,2/47,23.50,30.00,4.70
VRA Ground,36.5,3,192,9,1,4/35,21.33,24.56,5.21
Warner Park,20.0,0,151,2,0,2/76,75.50,60.00,7.55
Willowmoore Park,17.0,1,77,2,0,1/36,38.50,51.00,4.53
Zahur Ahmed Chowdhury Stadium,6.0,1,30,0,0,0/30,,,5.00
Overall (16),263.2,18,1327,55,3,4/31,24.13,28.73,5.04
