0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,16.5,2,81,4,1,4/35,20.25,25.25,4.81
Australia,10.0,0,76,2,0,2/76,38.00,30.00,7.60
Bangladesh,6.0,1,30,0,0,0/30,,,5.00
Bermuda,59.3,8,241,15,0,3/20,16.07,23.80,4.05
Canada,34.0,1,135,7,1,4/31,19.29,29.14,3.97
England,10.0,0,47,2,0,2/47,23.50,30.00,4.70
India,7.0,0,38,0,0,0/38,,,5.43
Ireland,24.0,1,149,6,1,4/56,24.83,24.00,6.21
Kenya,27.0,3,121,4,0,2/48,30.25,40.50,4.48
Scotland,37.0,2,151,9,0,3/25,16.78,24.67,4.08
South Africa,17.0,0,130,3,0,3/72,43.33,34.00,7.65
Sri Lanka,5.0,0,51,2,0,2/51,25.50,15.00,10.20
West Indies,10.0,0,77,1,0,1/77,77.00,60.00,7.70
Overall (13),263.2,18,1327,55,3,4/31,24.13,28.73,5.04
