0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,8,8,2,0,2,0,95*,331,55.17,77.70,4,0
England and Wales,12,10,4,0,3,0,87*,353,58.83,80.96,4,0
India,40,36,8,0,4,3,78,735,26.25,71.01,15,0
Malaysia,2,2,1,0,0,0,21,22,22.00,56.41,0,0
Netherlands,2,1,0,0,0,0,10,10,10.00,66.67,2,0
New Zealand,7,7,0,0,0,2,24,55,7.86,46.22,4,0
Pakistan,10,9,2,0,1,2,71*,154,22.00,78.97,8,0
South Africa,13,12,1,0,1,1,68*,185,16.82,52.86,5,0
Sri Lanka,17,12,3,1,1,0,111*,372,41.33,81.40,8,0
West Indies,8,7,1,0,3,0,66*,234,39.00,69.23,3,0
Zimbabwe,6,6,2,1,2,0,102*,302,75.50,73.12,2,0
,,,,,,,,,,,,
