0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,8,7,1,0,0,1,30,71,11.83,54.62,3,0
Bangladesh,6,5,1,0,1,0,80,201,50.25,75.56,2,0
England,17,13,1,0,3,2,87*,286,23.83,70.97,4,0
Kenya,3,3,1,0,0,0,49*,69,34.50,111.29,0,0
Namibia,1,0,0,0,0,0,0,0,,,0,0
Netherlands,1,1,0,0,0,0,9,9,9.00,42.86,0,0
New Zealand,14,13,4,1,3,2,102*,406,45.11,66.45,5,0
Pakistan,21,20,3,0,2,3,78,369,21.71,72.07,16,0
South Africa,11,10,2,0,1,0,95*,240,30.00,74.07,6,0
Sri Lanka,15,12,3,0,0,0,41,257,28.56,71.19,10,0
United Arab Emirates,1,1,1,0,0,0,31*,31,,103.33,1,0
West Indies,18,16,5,0,4,0,83*,422,38.36,73.39,6,0
Zimbabwe,9,9,2,1,3,0,111*,392,56.00,74.24,2,0
Overall (13),125,110,24,2,17,8,111*,2753,32.01,72.01,55,0
