0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,5,4,1,0,0,0,21,51,17.00,62.96,12,0
Bangladesh,3,3,0,0,1,0,67,84,28.00,97.67,1,0
England and Wales,2,2,1,0,0,0,34*,40,40.00,83.33,2,0
New Zealand,1,1,0,0,0,0,16,16,16.00,88.89,0,0
South Africa,2,2,1,0,0,0,10,14,14.00,45.16,4,0
Sri Lanka,5,4,2,0,1,0,52,136,68.00,106.25,6,0
United Arab Emirates,11,10,1,2,0,1,115,281,31.22,90.35,2,1
Zimbabwe,3,2,1,0,1,0,75*,83,83.00,98.81,2,0
,,,,,,,,,,,,
