0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,13,13,0,0,0,0,47,202,15.54,51.14,3,1
Bangladesh,4,4,1,0,1,0,58*,130,43.33,59.36,7,1
England and Wales,7,7,0,0,2,0,72,220,31.43,52.13,2,0
India,6,6,0,0,0,0,33,69,11.50,33.01,3,1
Pakistan,4,4,0,0,0,1,14,36,9.00,55.38,2,0
Sri Lanka,10,8,0,0,0,0,38,139,17.38,50.00,8,1
United Arab Emirates,10,10,0,0,1,2,63,226,22.60,57.95,5,4
,,,,,,,,,,,,
