0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
"Cricket, Skating & Curling Club",8.0,2,28,1,0,1/28,28.00,48.00,3.50
Gymkhana Club Ground,14.5,2,81,4,0,3/24,20.25,22.25,5.46
Hazelaarweg,20.0,2,93,3,0,3/39,31.00,40.00,4.65
Senwes Park,14.0,0,65,2,0,2/28,32.50,42.00,4.64
Sportpark Westvliet,15.0,1,61,3,0,2/41,20.33,30.00,4.07
Titwood,6.0,0,52,2,0,2/52,26.00,18.00,8.67
VRA Ground,18.5,3,80,4,0,3/28,20.00,28.25,4.25
Warner Park,11.1,2,57,2,0,2/22,28.50,33.50,5.10
Willowmoore Park,12.0,0,48,3,0,2/39,16.00,24.00,4.00
Overall (9),119.5,12,565,24,0,3/24,23.54,29.96,4.71
