0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,3,1,0,0,0,17,34,17.00,73.91,2,0
Brisbane Cricket Ground,2,1,1,0,0,0,24*,24,,171.43,1,0
Devonport Oval,1,1,0,0,0,0,2,2,2.00,25.00,2,0
Melbourne Cricket Ground,5,3,0,0,0,0,34,61,20.33,68.54,1,0
Sydney Cricket Ground,4,4,0,0,0,0,18,34,8.50,59.65,1,0
WACA Ground,4,2,1,0,0,0,18,29,29.00,90.63,2,0
,,,,,,,,,,,,
