0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,30.0,0,132,4,1,4/37,33.00,45.00,4.40
Albion Sports Complex,10.0,4,22,2,0,2/22,11.00,30.00,2.20
AMI Stadium,9.0,1,38,3,0,3/38,12.67,18.00,4.22
Arbab Niaz Stadium,13.0,1,48,3,0,2/26,16.00,26.00,3.69
Arnos Vale Ground,10.0,4,20,1,0,1/20,20.00,60.00,2.00
Brisbane Cricket Ground,19.0,0,95,4,0,3/35,23.75,28.50,5.00
Carisbrook,9.4,0,39,4,1,4/39,9.75,14.50,4.03
Devonport Oval,9.0,0,26,3,0,3/26,8.67,18.00,2.89
Eden Gardens,10.0,0,44,0,0,0/44,,,4.40
Eden Park,10.0,0,44,0,0,0/44,,,4.40
Edgbaston,30.0,2,149,4,0,2/49,37.25,45.00,4.97
Gaddafi Stadium,8.3,2,17,3,0,3/17,5.67,17.00,2.00
Headingley,14.3,0,39,1,0,1/9,39.00,87.00,2.69
Jinnah Stadium (Gujwranwala),10.0,1,22,0,0,0/22,,,2.20
Kennington Oval,22.0,3,51,1,0,1/36,51.00,132.00,2.32
Kensington Oval,9.0,0,55,2,0,2/55,27.50,27.00,6.11
Lord's,21.0,1,114,3,0,2/53,38.00,42.00,5.43
McLean Park,7.0,0,47,1,0,1/47,47.00,42.00,6.71
Melbourne Cricket Ground,43.3,1,208,3,0,2/53,69.33,87.00,4.78
National Stadium (Karachi),19.0,0,99,3,0,2/65,33.00,38.00,5.21
Nehru Stadium (Pune),10.0,1,42,0,0,0/42,,,4.20
Old Trafford,33.0,2,111,6,0,3/31,18.50,33.00,3.36
Pindi Club Ground,10.0,0,51,0,0,0/51,,,5.10
Queen's Park Oval,18.0,4,79,1,0,1/31,79.00,108.00,4.39
R Premadasa Stadium,10.0,1,42,1,0,1/42,42.00,60.00,4.20
Sabina Park,10.0,3,19,0,0,0/19,,,1.90
Sawai Mansingh Stadium,17.0,0,90,2,0,2/41,45.00,51.00,5.29
Sharjah Cricket Stadium,29.5,2,120,6,0,3/38,20.00,29.83,4.02
Sinhalese Sports Club Ground,5.0,0,18,0,0,0/18,,,3.60
Sydney Cricket Ground,38.3,3,150,6,0,3/42,25.00,38.50,3.90
Trent Bridge,22.0,2,80,2,0,2/47,40.00,66.00,3.64
Tyronne Fernando Stadium,6.0,0,29,0,0,0/29,,,4.83
WACA Ground,37.2,0,171,6,0,2/31,28.50,37.33,4.58
Wankhede Stadium,10.0,1,35,1,0,1/35,35.00,60.00,3.50
Overall (34),570.5,39,2346,76,2,4/37,30.87,45.07,4.11
