0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,17.0,1,60,2,0,2/13,30.00,51.00,3.53
Arun Jaitley Stadium,15.0,0,114,5,0,3/39,22.80,18.00,7.60
Barabati Stadium,7.0,0,48,2,0,2/48,24.00,21.00,6.86
Brisbane Cricket Ground,20.0,3,92,4,0,3/38,23.00,30.00,4.60
County Ground (Chelmsford),8.0,2,29,4,1,4/29,7.25,12.00,3.63
Eden Gardens,2.0,0,21,0,0,0/21,,,10.50
Eden Park,6.0,2,26,0,0,0/26,,,4.33
Gandhi Sports Complex Ground,6.0,0,33,0,0,0/33,,,5.50
Grace Road,11.0,2,25,2,0,2/25,12.50,33.00,2.27
Keenan Stadium,1.5,0,17,0,0,,,,9.27
Kennington Oval,23.0,2,109,5,0,3/71,21.80,27.60,4.74
Lal Bahadur Shastri Stadium,8.0,2,34,2,0,2/34,17.00,24.00,4.25
Lord's,10.0,1,23,1,0,1/23,23.00,60.00,2.30
M Chinnaswamy Stadium,10.0,0,54,1,0,1/54,54.00,60.00,5.40
MA Chidambaram Stadium,7.0,0,46,1,0,1/46,46.00,42.00,6.57
Melbourne Cricket Ground,58.0,7,257,11,1,4/35,23.36,31.64,4.43
Moti Bagh Stadium,2.0,0,16,0,0,0/16,,,8.00
Nehru Stadium (Guwahati),6.0,0,35,0,0,0/35,,,5.83
Nehru Stadium (Indore),3.0,0,26,0,0,,,,8.67
Nehru Stadium (Pune),8.0,0,43,1,0,1/43,43.00,48.00,5.38
Nevill Ground,11.0,2,45,2,0,2/45,22.50,33.00,4.09
North Tasmania Cricket Association Ground,9.0,1,26,3,0,3/26,8.67,18.00,2.89
Old Trafford,34.0,3,138,7,0,3/48,19.71,29.14,4.06
P Sara Oval,5.0,0,42,1,0,1/42,42.00,30.00,8.40
Sardar Patel Stadium,8.0,0,48,0,0,0/21,,,6.00
Sardar Vallabhai Patel Stadium,7.5,3,35,3,0,3/35,11.67,15.67,4.47
Sawai Mansingh Stadium,17.0,1,79,1,0,1/38,79.00,102.00,4.65
Seddon Park,10.0,2,38,1,0,1/38,38.00,60.00,3.80
Sharjah Cricket Stadium,72.1,1,306,7,0,3/33,43.71,61.86,4.24
Sher-I-Kashmir Stadium,12.0,0,51,2,0,2/25,25.50,36.00,4.25
Sydney Cricket Ground,48.0,1,226,3,0,1/28,75.33,96.00,4.71
Trent Bridge,12.0,0,52,1,0,1/52,52.00,72.00,4.33
WACA Ground,18.0,1,66,5,1,4/41,13.20,21.60,3.67
Overall (33),492.5,37,2260,77,3,4/29,29.35,38.40,4.59
