0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,17.0,2,76,4,0,2/32,19.00,25.50,4.47
Australia,14.0,0,96,1,0,1/69,96.00,84.00,6.86
England,18.0,0,126,1,0,1/75,126.00,108.00,7.00
India,62.2,2,340,20,3,6/43,17.00,18.70,5.45
Ireland,9.0,2,23,4,1,4/23,5.75,13.50,2.56
New Zealand,81.3,3,444,12,0,2/32,37.00,40.75,5.45
Pakistan,20.0,2,118,9,2,5/75,13.11,13.33,5.90
South Africa,34.0,3,144,8,0,3/38,18.00,25.50,4.24
Sri Lanka,67.0,0,379,15,0,3/56,25.27,26.80,5.66
West Indies,89.3,3,509,19,1,4/43,26.79,28.26,5.69
Zimbabwe,56.3,5,203,14,1,5/34,14.50,24.21,3.59
Overall (11),468.5,22,2458,107,8,6/43,22.97,26.29,5.24
