0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangabandhu National Stadium,6.0,0,52,0,0,,,,8.67
Eden Gardens,1.0,0,5,0,0,0/5,,,5.00
Gymkhana Club Ground,3.0,0,15,0,0,,,,5.00
Overall (3),10.0,0,72,0,0,0/0,,,7.20
