0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,1,40,1,0,1/40,40.00,60.00,4.00
Melbourne Cricket Ground,30.0,0,110,0,0,0/15,,,3.67
Sydney Cricket Ground,47.0,3,195,7,0,2/23,27.86,40.29,4.15
Overall (3),87.0,4,345,8,0,2/23,43.13,65.25,3.97
