0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,10.0,1,43,1,0,1/43,43.00,60.00,4.30
Bellerive Oval,9.3,2,32,4,1,4/32,8.00,14.25,3.37
Brisbane Cricket Ground,10.0,0,54,2,0,2/54,27.00,30.00,5.40
Castle Avenue,78.4,5,384,18,0,3/17,21.33,26.22,4.88
Civil Service Cricket Club,53.1,4,219,13,0,3/13,16.85,24.54,4.12
Dubai International Cricket Stadium,24.0,2,120,3,0,2/35,40.00,48.00,5.00
Eden Gardens,4.2,0,29,0,0,0/14,,,6.69
Grange Cricket Club,5.0,0,26,0,0,0/26,,,5.20
Gymkhana Club Ground,12.0,0,71,4,0,3/29,17.75,18.00,5.92
Hazelaarweg,16.4,2,49,7,1,5/20,7.00,14.29,2.94
M Chinnaswamy Stadium,7.0,0,57,0,0,0/18,,,8.14
Mannofield Park,5.0,2,3,0,0,0/3,,,0.60
Mombasa Sports Ground,10.0,1,49,2,0,2/13,24.50,30.00,4.90
Punjab Cricket Association IS Bindra Stadium,7.0,1,22,0,0,0/22,,,3.14
Sabina Park,5.0,0,24,0,0,0/24,,,4.80
Seddon Park,8.0,0,43,0,0,0/43,,,5.38
Shere Bangla National Stadium,11.5,1,46,2,0,2/30,23.00,35.50,3.89
Sportpark Westvliet,8.2,3,9,1,0,1/9,9.00,50.00,1.08
SuperSport Park,7.0,0,29,0,0,0/29,,,4.14
VRA Ground,21.0,0,122,4,0,1/16,30.50,31.50,5.81
Willowmoore Park,12.0,0,79,2,0,1/38,39.50,36.00,6.58
Overall (21),325.3,24,1510,63,2,5/20,23.97,31.00,4.64
