0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,3.0,0,15,0,0,0/15,,,5.00
Bay Oval,1.0,0,16,0,0,0/16,,,16.00
Cambusdoon New Ground,3.1,0,16,1,0,1/16,16.00,19.00,5.05
Castle Avenue,5.0,0,30,0,0,,,,6.00
"Cricket, Skating & Curling Club",6.0,0,41,3,0,3/27,13.67,12.00,6.83
Hagley Oval,2.0,0,18,0,0,0/18,,,9.00
ICC Global Cricket Academy,14.0,0,73,0,0,0/28,,,5.21
Mahinda Rajapaksha International Cricket Stadium,9.0,0,47,0,0,0/47,,,5.22
Maple Leaf North - West Ground,3.0,0,22,0,0,,,,7.33
R Premadasa Stadium,6.0,1,23,2,0,2/23,11.50,18.00,3.83
Sportpark Thurlede,13.0,0,36,1,0,1/23,36.00,78.00,2.77
Vidarbha Cricket Association Stadium,4.0,0,41,0,0,0/41,,,10.25
VRA Ground,3.0,0,14,0,0,,,,4.67
Wankhede Stadium,2.0,0,21,0,0,0/21,,,10.50
Overall (14),74.1,1,413,7,0,3/27,59.00,63.57,5.57
